dataset,raw_index,algorithm_raw,algo_row,input_kind,variant,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,egraph_total_size,egraph_nodes,eclass_count,passes,extracted_cost,peak_rss_mb,rendered
pagie,121,Operon,2,original,container,saturated,464.51625000918284,44.0,13.0,30.0,6.0,42.0,na,na,2.0,30.0,120.53125,1.0497297048568726 * (1.8961472627378055 - exp(-0.7991398186991816 * x0 ** 2.0) - exp(-0.7451279080993636 * x1 ** 2.0) - 2.524230845547065 * x0 ** 4.0 * exp(-4.174885170550624 * x0 ** 2.0))
pagie,121,Operon,2,sympy,container,saturated,310.202999971807,32.0,7.0,32.0,7.0,32.0,na,na,2.0,32.0,118.640625,-2.6497601004867346 * (-0.7511782316117219 + x0 ** 4.0 * exp(-4.174885170550624 * x0 ** 2.0) + 0.3961602805718328 * exp(-0.7451279080993636 * x1 ** 2.0) + 0.3961602805718328 * exp(-0.7991398186991816 * x0 ** 2.0))
pagie,122,Operon,3,original,container,saturated,339.4782920368016,45.0,13.0,35.0,8.0,38.0,na,na,2.0,35.0,120.171875,1.1243116396425877e-06 - 1.25176203250885 * (-1.5812002420425415 + exp(-0.9244173173316528 * x1 ** 2.0) + exp(-0.9232710467447646 * x0 ** 2.0)) + 0.2742688059806824 * (exp(-6.043721161360626 * x1 ** 2.0) + exp(-6.139370784331959 * x0 ** 2.0))
pagie,122,Operon,3,sympy,container,saturated,268.39687500614673,37.0,9.0,35.0,8.0,34.0,na,na,2.0,35.0,118.609375,0.2742687569375981 * (7.216597403474695 + exp(-6.043721161360626 * x1 ** 2.0) - 4.563997090493097 * exp(-0.9244173173316528 * x1 ** 2.0) + exp(-6.139370784331959 * x0 ** 2.0) - 4.563997090493097 * exp(-0.9232710467447646 * x0 ** 2.0))
pagie,123,Operon,4,original,container,saturated,1007.0936669944786,47.0,13.0,35.0,8.0,106.0,na,na,2.0,35.0,122.671875,0.9919041991233826 * (1.0101942148417944 + exp(0.154399890458213 * (x0 * exp(-12.448313738768775 * x1 ** 2.0) + 2.992290068844245 * (-1.3935535145843418 + log(x0)) / x0) / x0) - exp(0.1248256787657738 - 0.8240750407188386 * x1 ** 2.0))
pagie,123,Operon,4,sympy,container,saturated,1055.0991670461372,39.0,8.0,37.0,7.0,95.0,na,na,2.0,37.0,122.125,1.002015883631724 + 0.9919041991233826 * exp(-0.6438346264391827 / x0 ** 2.0 + 0.15439989045821303 * exp(-12.448313738768775 * x1 ** 2.0) + 0.4620092588487501 * log(x0) / x0 ** 2.0) - 1.123778793245288 * exp(-0.8240750407188386 * x1 ** 2.0)
pagie,124,Operon,5,original,container,saturated,487.85429197596386,49.0,13.0,37.0,7.0,44.0,na,na,2.0,37.0,120.78125,1.0117771625518799 * (1.9524420922552503 - 0.8502565893153748 * x1 ** 2.0 * exp(-2.733019629829414 * x1 ** 2.0) - exp(-0.832937717513957 * x1 ** 2.0) - exp(-0.5469027270358069 * x0 ** 2.0 / exp(-0.20081306471850446 * x0 ** 2.0)))
pagie,124,Operon,5,sympy,container,saturated,271.1803749552928,39.0,8.0,37.0,7.0,34.0,na,na,2.0,37.0,118.4375,-1.0117771625518799 * (-1.9524420922552503 + 0.8502565893153748 * x1 ** 2.0 * exp(-2.733019629829414 * x1 ** 2.0) + exp(-0.5469027270358069 * x0 ** 2.0 * exp(0.2008130647185045 * x0 ** 2.0)) + exp(-0.832937717513957 * x1 ** 2.0))
pagie,125,Operon,6,original,container,saturated,422.15945897623897,45.0,13.0,35.0,8.0,40.0,na,na,2.0,35.0,118.8125,0.9997187852859497 * (3.1299151310007285 + exp(-3.067361519194734 * x0 ** 2.0) - exp(0.1448028236627579 + exp(-0.9445906212118871 * x0 ** 2.0)) - (1.004075288772583 + 1.20304278158779 * x1 ** 2.0) / exp(1.4663050713484154 * x1 ** 2.0))
pagie,125,Operon,6,sympy,container,saturated,497.3793749813922,42.0,9.0,35.0,8.0,51.0,na,na,2.0,35.0,119.9375,3.1290349528121624 - 1.155486617848524 * exp(exp(-0.9445906212118871 * x0 ** 2.0)) + 0.9997187852859497 * exp(-3.067361519194734 * x0 ** 2.0) + exp(-1.4663050713484154 * x1 ** 2.0) * (-1.0037929280273659 - 1.2027044682559755 * x1 ** 2.0)
pagie,126,Operon,7,original,container,saturated,805.3480410017073,44.0,12.0,34.0,6.0,75.0,na,na,2.0,34.0,121.890625,0.9984024167060852 * (0.7204636282961557 - exp(-0.3250278580018921 * x1 ** 2.0) / (1.2726950149718164 * x1 ** 2.0 + exp(-1.643628788661573 * x1 ** 2.0)) + 3.4508912563323975 / exp(exp(exp(-0.893608020056206 * x0 ** 2.0))))
pagie,126,Operon,7,sympy,container,saturated,446.43125002039596,36.0,7.0,36.0,7.0,63.0,na,na,2.0,36.0,119.84375,3.445378170112164 * (0.20877610297748517 + exp(-1.0 * exp(exp(-0.893608020056206 * x0 ** 2.0))) - 0.28978021204377175 * exp(-0.3250278580018921 * x1 ** 2.0) / (1.2726950149718164 * x1 ** 2.0 + exp(-1.643628788661573 * x1 ** 2.0)))
pagie,127,Operon,8,original,container,saturated,491.1846249597147,49.0,13.0,37.0,7.0,53.0,na,na,2.0,37.0,120.53125,1.0134590864181519 * (1.9500705032257872 - exp(-0.5461441746109729 * x1 ** 2.0 * exp(0.20825803203194762 * x1 ** 2.0)) - exp(-0.8260930216501379 * x0 ** 2.0) - 0.8115935722082384 * x0 ** 2.0 * exp(-2.670368883565345 * x0 ** 2.0))
pagie,127,Operon,8,sympy,container,saturated,245.2794590499252,39.0,8.0,37.0,7.0,34.0,na,na,2.0,37.0,118.859375,-1.0134590864181519 * (-1.9500705032257875 + 0.8115935722082385 * x0 ** 2.0 * exp(-2.670368883565345 * x0 ** 2.0) + exp(-0.5461441746109729 * x1 ** 2.0 * exp(0.2082580320319476 * x1 ** 2.0)) + exp(-0.8260930216501379 * x0 ** 2.0))
pagie,128,Operon,9,original,container,saturated,483.0792919965461,45.0,13.0,33.0,7.0,36.0,na,na,2.0,33.0,120.5,-1.2524367084955372 * (-1.5803334637900919 - 0.21941870635236319 * (exp(-6.0170367718470175 * x1 ** 2.0) + exp(-6.110889204701607 * x0 ** 2.0)) + (exp(-0.9248285706230632 * x1 ** 2.0) + exp(-0.92366987184176 * x0 ** 2.0)))
pagie,128,Operon,9,sympy,container,saturated,310.57816703105345,37.0,9.0,35.0,8.0,34.0,na,na,2.0,35.0,118.890625,-1.2524367084955372 * (-1.5803334637900919 - 0.21941870635236319 * exp(-6.0170367718470175 * x1 ** 2.0) + exp(-0.9248285706230633 * x1 ** 2.0) - 0.21941870635236319 * exp(-6.110889204701607 * x0 ** 2.0) + exp(-0.92366987184176 * x0 ** 2.0))
pagie,129,Operon,10,original,container,saturated,625.9770420147106,45.0,13.0,33.0,6.0,90.0,na,na,2.0,33.0,121.546875,1.9428678750991821 + 0.0022220374055466887 * x1 ** 2.0 + 1.009290099143982 / (0.6130810022262947 * x0 ** 2.0 - exp(0.9505137513580948 * x0 ** 2.0)) + 2.92272686958313 / (-1.952846646308899 - exp(1.417733629175126 * x1 ** 2.0))
pagie,129,Operon,10,sympy,container,saturated,351.5436250017956,33.0,8.0,33.0,6.0,63.0,na,na,2.0,33.0,119.296875,1.9428681664364547 + 0.0022220374055466887 * x1 ** 2.0 - 2.92272686958313 / (1.952846646308899 + exp(1.417733629175126 * x1 ** 2.0)) + 1.009290099143982 / (0.6130810022262947 * x0 ** 2.0 - exp(0.9505137513580948 * x0 ** 2.0))
pagie,130,Operon,11,original,container,saturated,477.6779590174556,41.0,13.0,31.0,8.0,58.0,na,na,2.0,31.0,120.15625,1.2255556680842972 * (0.6124296884342744 + exp(-1.7740323543548584 * exp(-1.1899171680740324 * x1 ** 2.0)) - 1.0198514974999113 * exp(-0.9215727898026671 * x0 ** 2.0) + 0.22435729894116463 * exp(-6.261617412291798 * x0 ** 2.0))
pagie,130,Operon,11,sympy,container,saturated,294.642083987128,31.0,8.0,31.0,8.0,42.0,na,na,2.0,31.0,118.28125,0.7505666759637251 + 1.2255556680842972 * exp(-1.7740323543548584 * exp(-1.1899171680740324 * x1 ** 2.0)) + 0.2749623593934274 * exp(-6.261617412291798 * x0 ** 2.0) - 1.2498847833652744 * exp(-0.9215727898026671 * x0 ** 2.0)
pagie,131,Operon,12,original,container,saturated,1913.9315420179628,44.0,14.0,28.0,6.0,219.0,na,na,2.0,28.0,125.4375,-0.00013458025949647005 + (-0.02867145806536703 * x0 ** 2.0 - log(573.5540504295212 * x1 ** 2.0 * (0.04032877607032475 + x0 ** 4.0)) * (-0.1758960038423538 + 0.0003811746632760055 * x1 ** 2.0))
pagie,131,Operon,12,sympy,container,saturated,671.2441249983385,30.0,7.0,28.0,6.0,84.0,na,na,2.0,28.0,120.125,-0.0001345924683847 - 0.028674059090422407 * x0 ** 2.0 - 0.00038120924278177724 * log(x1 ** 2.0 * (23.13073286399991 + 573.5540504295212 * x0 ** 4.0)) * (-461.4577535941546 + x1 ** 2.0)
pagie,132,Operon,13,original,container,saturated,396.71595802064985,41.0,12.0,33.0,7.0,36.0,na,na,2.0,33.0,119.921875,1.0000656843185425 * (1.5546218118120534 + exp(-4.092103025955282 * x1 ** 2.0) - exp(exp(-1.6148645877838135 + exp(0.56938636302948 - 0.5596784672873918 * x1 ** 2.0))) + 1.6497515439987183 / exp(exp(-1.00314195270495 * x0 ** 2.0)))
pagie,132,Operon,13,sympy,container,saturated,329.7047920059413,37.0,9.0,35.0,8.0,40.0,na,na,2.0,35.0,118.84375,-1.0000656843185425 * (-1.5546218118120534 + exp(0.1989176044908414 * exp(1.767182310249908 * exp(-0.5596784672873918 * x1 ** 2.0))) - 1.6497515439987183 * exp(-1.0 * exp(-1.00314195270495 * x0 ** 2.0)) - exp(-4.092103025955282 * x1 ** 2.0))
pagie,133,Operon,14,original,container,saturated,64409.48162501445,47.0,13.0,35.0,7.0,28.0,na,na,2.0,35.0,173.703125,1.9926821376144859 + exp(-3.5122388924378365 * x1 ** 2.0) - 0.0001418351894245 * x0 - exp(-0.8149750775547346 * x1 ** 2.0) - exp(-2.5008984856567618 * x1 ** 2.0) - 1.072737455368042 * exp(-0.7690767994996578 * x0 ** 2.0)
pagie,133,Operon,14,sympy,container,saturated,318.6365829897113,41.0,10.0,35.0,7.0,28.0,na,na,2.0,35.0,118.1875,1.9926821376144859 - 0.00014183518942449994 * x0 + exp(-3.5122388924378365 * x1 ** 2.0) - exp(-2.5008984856567618 * x1 ** 2.0) - exp(-0.8149750775547346 * x1 ** 2.0) - 1.072737455368042 * exp(-0.7690767994996578 * x0 ** 2.0)
pagie,134,Operon,15,original,container,saturated,468.7568750232458,45.0,15.0,29.0,5.0,25.0,na,na,2.0,29.0,120.421875,2.5324093237123924 - 0.00978823600529464 * x0 ** 2.0 - 0.009929236885765901 * x1 ** 2.0 - 1.6174227932601928 / (1.186536134285651 + x0 ** 2.0) - 1.6482016030839897 / (1.2080326581103884 + x1 ** 2.0)
pagie,134,Operon,15,sympy,container,saturated,363.0820419639349,33.0,9.0,29.0,5.0,25.0,na,na,2.0,29.0,119.234375,2.532413550126421 - 0.009788252341175882 * x0 ** 2.0 - 0.009929253456967749 * x1 ** 2.0 - 1.6482043538171798 / (1.2080326581103884 + x1 ** 2.0) - 1.617425492625702 / (1.186536134285651 + x0 ** 2.0)
pagie,135,Operon,16,original,container,saturated,2852.4314159876667,50.0,12.0,36.0,7.0,130.0,na,na,2.0,36.0,131.5625,0.9955711960792542 * (0.007184169293553795 - exp(-0.8161424508985464 * x1 ** 2.0) + x1 * (-0.9880848971437344 * x1 * exp(-2.9506354999103657 * x1 ** 2.0) + 1.8026507998086212 / (x1 * (0.9104678297874944 + exp(-1.147938066230644 * x0 ** 2.0)))))
pagie,135,Operon,16,sympy,container,saturated,1136.6842499701306,42.0,9.0,36.0,7.0,130.0,na,na,2.0,36.0,122.9375,0.0071523520164192 - 0.9955711960792542 * exp(-0.8161424508985464 * x1 ** 2.0) + x1 * (-0.9837088628772345 * x1 * exp(-2.9506354999103657 * x1 ** 2.0) + 1.794667212878693 / (x1 * (0.9104678297874944 + exp(-1.1479380662306442 * x0 ** 2.0))))
pagie,136,Operon,17,original,container,saturated,491.42016598489136,45.0,13.0,35.0,8.0,41.0,na,na,2.0,35.0,120.59375,0.9996598958969116 * (2.9744203560503086 + exp(-3.09654807561373 * x1 ** 2.0) - (1.0054689645767212 + 1.1882727410061449 * x0 ** 2.0) * exp(-1.4556189044729706 * x0 ** 2.0) - exp(exp(0.0902468413114548 - 0.9223802266131381 * x1 ** 2.0)))
pagie,136,Operon,17,sympy,container,saturated,516.5536670247093,44.0,10.0,35.0,8.0,34.0,na,na,2.0,35.0,120.6875,-0.9996598958969116 * (-2.9744203560503086 + exp(1.09444440445747 * exp(-0.9223802266131381 * x1 ** 2.0)) - exp(-3.09654807561373 * x1 ** 2.0) + 1.1882727410061449 * exp(-1.4556189044729706 * x0 ** 2.0) * (0.8461600858783999 + x0 ** 2.0))
pagie,137,Operon,18,original,container,saturated,668.2322080014274,45.0,14.0,33.0,8.0,46.0,na,na,2.0,33.0,120.75,-0.0010558793080580103 * (7963.069109938158 + 28.582070257300217 * x0 ** 2.0 + (log(27880.087890625 + 116909.30385762826 * x1 ** 2.0) + log(63949.3125 + 299103.1916432455 * x0 ** 2.0)) * (-363.2818393765012 + x1 ** 2.0))
pagie,137,Operon,18,sympy,container,saturated,475.407040969003,35.0,9.0,33.0,8.0,39.0,na,na,2.0,33.0,119.40625,-8.40803990181962 - 0.030179216566143592 * x0 ** 2.0 - 0.0010558793080580105 * (log(63949.3125 + 299103.1916432455 * x0 ** 2.0) + log(27880.087890625 + 116909.30385762826 * x1 ** 2.0)) * (-363.2818393765012 + x1 ** 2.0)
pagie,138,Operon,19,original,container,saturated,506.38325000181794,41.0,12.0,35.0,9.0,68.0,na,na,2.0,35.0,120.296875,-9.8704376796e-06 + 1.000001311302185 * (exp(exp(-0.1284630000591278 - exp(-1.1497881488206758 * x0 ** 2.0))) - exp(0.2162327617406845 - 0.9204473768402301 * x1 ** 2.0) - exp(0.8908159136772156 * (-0.9399499893188477 - exp(-7.636802479922153 * x1 ** 2.0))))
pagie,138,Operon,19,sympy,container,saturated,1899.6687500039116,37.0,9.0,37.0,9.0,116.0,na,na,2.0,37.0,120.8125,-9.8704376796e-06 + 1.000001311302185 * exp(0.8794461012701917 * exp(-1.0 * exp(-1.1497881488206758 * x0 ** 2.0))) - 0.4328685844136254 * exp(-0.8908159136772156 * exp(-7.636802479922153 * x1 ** 2.0)) - 1.24139292161274 * exp(-0.9204473768402301 * x1 ** 2.0)
pagie,139,Operon,20,original,container,saturated,533.763291023206,47.0,14.0,35.0,8.0,54.0,na,na,2.0,35.0,119.453125,1.9712915420532227 - 0.0002352308656555 * x0 - exp(-1.4604050862753524 * x1 ** 2.0) * (1.0045522451400757 + 1.1868103451603569 * x1 ** 2.0) + exp(-1.4572517972248622 * x0 ** 2.0) * (-1.0050251483917236 - 1.192581699883334 * x0 ** 2.0)
pagie,139,Operon,20,sympy,container,saturated,1414.5688749849796,49.0,10.0,35.0,8.0,41.0,na,na,2.0,35.0,122.640625,1.971291526383965 - 0.00023523089369720438 * x0 + exp(-1.4604050862753524 * x1 ** 2.0) * (-1.0045523648920351 - 1.186810486639175 * x1 ** 2.0) - 1.1925818420501513 * exp(-1.4572517972248622 * x0 ** 2.0) * (0.842730647711634 + x0 ** 2.0)
pagie,140,Operon,21,original,container,saturated,465.90420801658183,45.0,13.0,35.0,8.0,47.0,na,na,2.0,35.0,119.375,0.9965137243270874 * (0.7447496557787607 - 1.0026918256970403 * x1 ** 2.0 * exp(-3.002354952849999 * x1 ** 2.0) - exp(-0.8108351728643014 * x1 ** 2.0) + 1.239898443222046 * exp(-1.7264224290847778 * exp(-1.172909237152453 * x0 ** 2.0)))
pagie,140,Operon,21,sympy,container,saturated,333.4872919949703,35.0,8.0,35.0,8.0,35.0,na,na,2.0,35.0,118.3125,0.7421532531714092 - 0.9991961655776844 * x1 ** 2.0 * exp(-3.002354952849999 * x1 ** 2.0) + 1.2355758154425587 * exp(-1.7264224290847778 * exp(-1.172909237152453 * x0 ** 2.0)) - 0.9965137243270874 * exp(-0.8108351728643014 * x1 ** 2.0)
pagie,141,Operon,22,original,container,saturated,469.85508396755904,43.0,12.0,32.0,7.0,43.0,na,na,2.0,32.0,120.234375,0.996351420879364 * (1.993687544080453 - exp(-0.8141271614763362 * x1 ** 2.0) - exp(0.07124051495942774 - 0.7690586677411797 * x0 ** 2.0) - 1.002324727539394 * x1 ** 2.0 * exp(-2.9640713443683393 * x1 ** 2.0))
pagie,141,Operon,22,sympy,container,saturated,267.43741700192913,32.0,7.0,32.0,7.0,32.0,na,na,2.0,32.0,118.15625,1.9864134173340489 - 0.9986676664663967 * x1 ** 2.0 * exp(-2.9640713443683393 * x1 ** 2.0) - 0.996351420879364 * exp(-0.8141271614763362 * x1 ** 2.0) - 1.0699214810013096 * exp(-0.7690586677411797 * x0 ** 2.0)
pagie,142,Operon,23,original,container,saturated,477.36766695743427,45.0,13.0,35.0,8.0,41.0,na,na,2.0,35.0,121.265625,0.9995014071464539 * (2.975745119198053 + (-1.0057448148727417 - 1.1833916494599492 * x0 ** 2.0) * exp(-1.4533873405792972 * x0 ** 2.0) + exp(-0.3110347986221313 - 3.4778538936355403 * x1 ** 2.0) - exp(exp(-0.8707305736688796 * x1 ** 2.0)))
pagie,142,Operon,23,sympy,container,saturated,491.26804200932384,42.0,9.0,35.0,8.0,46.0,na,na,2.0,35.0,119.90625,2.974261433947646 - 0.9995014071464539 * exp(exp(-0.8707305736688796 * x1 ** 2.0)) + 0.7323230656900827 * exp(-3.4778538936355403 * x1 ** 2.0) + exp(-1.4533873405792972 * x0 ** 2.0) * (-1.005243357695555 - 1.1828016188405823 * x0 ** 2.0)
pagie,143,Operon,24,original,container,saturated,434.27741702180356,41.0,13.0,33.0,8.0,52.0,na,na,2.0,33.0,120.203125,0.996815025806427 * (0.9887357320694095 + exp(-0.7375680804252625 / (-0.9434194564819336 + exp(0.7119062657958111 * x1 ** 2.0))) - exp(0.2206120193004608 - 0.919545700824074 * x0 ** 2.0 - exp(-1.4147840738296509 - 5.721728493860552 * x0 ** 2.0)))
pagie,143,Operon,24,sympy,container,saturated,446.0404579876922,33.0,9.0,33.0,8.0,59.0,na,na,2.0,33.0,119.765625,0.985586634278505 - 1.242868435105807 * exp(-0.919545700824074 * x0 ** 2.0 - 0.24297807310963718 * exp(-5.721728493860552 * x0 ** 2.0)) + 0.996815025806427 * exp(-0.7375680804252625 / (-0.9434194564819336 + exp(0.7119062657958111 * x1 ** 2.0)))
pagie,144,Operon,25,original,container,saturated,415.8968750271015,45.0,13.0,33.0,7.0,37.0,na,na,2.0,33.0,120.421875,1.9792676544236365 + 0.2746707499027252 * (exp(-6.024056870312506 * x1 ** 2.0) + exp(-6.11650828416407 * x0 ** 2.0)) - 1.2522673606872559 * (exp(-0.9247245363287249 * x1 ** 2.0) + exp(-0.9235606022212721 * x0 ** 2.0))
pagie,144,Operon,25,sympy,container,saturated,262.63516600010917,37.0,9.0,35.0,8.0,34.0,na,na,2.0,35.0,118.46875,0.2746715029987392 * (7.205964432414428 + exp(-6.024056870312506 * x1 ** 2.0) - 4.559158050614224 * exp(-0.9247245363287249 * x1 ** 2.0) + exp(-6.11650828416407 * x0 ** 2.0) - 4.559158050614224 * exp(-0.9235606022212721 * x0 ** 2.0))
pagie,145,Operon,26,original,container,saturated,423.71354199713096,41.0,12.0,35.0,9.0,62.0,na,na,2.0,35.0,119.890625,-0.0001599656243343 + 1.0001020431518555 * (1.1739871501922607 + exp(-4.085482216662968 * x1 ** 2.0) - 0.1594999134540558 * exp(exp(exp(-0.5573892208735457 * x1 ** 2.0))) + 1.24077308177948 * exp(-1.723635196685791 * exp(-1.1727489207421724 * x0 ** 2.0)))
pagie,145,Operon,26,sympy,container,saturated,293.7157090054825,33.0,8.0,33.0,8.0,37.0,na,na,2.0,33.0,118.390625,1.17394698191697 - 0.15951618932794534 * exp(exp(exp(-0.5573892208735457 * x1 ** 2.0))) + 1.2408996941754822 * exp(-1.723635196685791 * exp(-1.1727489207421724 * x0 ** 2.0)) + 1.0001020431518555 * exp(-4.085482216662968 * x1 ** 2.0)
pagie,146,Operon,27,original,container,saturated,440.82499999785796,44.0,13.0,30.0,6.0,41.0,na,na,2.0,30.0,120.90625,1.0392827987670898 * (1.9165602399133452 - 5.921650519847204 * x1 ** 4.0 * exp(-5.505408518240529 * x1 ** 2.0) - exp(-0.7949961492935529 * x1 ** 2.0) - exp(-0.7256260173647746 * x0 ** 2.0))
pagie,146,Operon,27,sympy,container,saturated,311.73145899083465,32.0,7.0,30.0,6.0,31.0,na,na,2.0,30.0,118.984375,-1.0392827987670898 * (-1.916560239913345 + 5.921650519847203 * x1 ** 4.0 * exp(-5.505408518240529 * x1 ** 2.0) + exp(-0.7949961492935528 * x1 ** 2.0) + exp(-0.7256260173647745 * x0 ** 2.0))
pagie,147,Operon,28,original,container,saturated,554.1028340230696,45.0,13.0,35.0,8.0,61.0,na,na,2.0,35.0,119.75,-7.2608104347e-06 - 1.252473486488384 * (-1.5802922248840332 + exp(-0.9236924951393632 * x0 ** 2.0) + exp(-0.9248511602436906 * x1 ** 2.0) - 0.2194357392132493 * (exp(-6.109688568050957 * x0 ** 2.0) + exp(-6.015359564173792 * x1 ** 2.0)))
pagie,147,Operon,28,sympy,container,saturated,281.10520797781646,37.0,9.0,35.0,8.0,34.0,na,na,2.0,35.0,118.828125,0.27483744535257415 * (7.201590923032561 + exp(-6.015359564173792 * x1 ** 2.0) - 4.55714280447358 * exp(-0.9248511602436905 * x1 ** 2.0) + exp(-6.109688568050957 * x0 ** 2.0) - 4.55714280447358 * exp(-0.9236924951393634 * x0 ** 2.0))
pagie,148,Operon,29,original,container,saturated,657.7859579701908,45.0,13.0,33.0,7.0,79.0,na,na,2.0,33.0,121.046875,0.27481172308339913 * (7.202264707597524 + (exp(-6.016643148103924 * x1 ** 2.0) + exp(-6.1121651226575295 * x0 ** 2.0)) - 4.557432371247945 * (exp(-0.9248323557058029 * x1 ** 2.0) + exp(-0.9236773700316121 * x0 ** 2.0)))
pagie,148,Operon,29,sympy,container,saturated,352.7010420220904,37.0,9.0,35.0,8.0,41.0,na,na,2.0,35.0,119.109375,0.27481172308339913 * (7.202264707597527 + exp(-6.016643148103924 * x1 ** 2.0) - 4.557432371247945 * exp(-0.924832355705803 * x1 ** 2.0) + exp(-6.1121651226575295 * x0 ** 2.0) - 4.557432371247945 * exp(-0.9236773700316121 * x0 ** 2.0))
pagie,149,Operon,30,original,container,saturated,408.2814579596743,45.0,13.0,35.0,8.0,60.0,na,na,2.0,35.0,119.453125,-0.0166908428072929 - 1.1042242986546853 * (-1.8171284198760986 + exp(-0.790897509308948 * x0 ** 2.0) - 0.0849393755197525 * (exp(-15.878773379768061 * x1 ** 2.0) + exp(-27.99388909517438 * x0 ** 2.0)) + exp(-0.7928157011641793 * x1 ** 2.0))
pagie,149,Operon,30,sympy,container,saturated,320.88408299023286,37.0,9.0,35.0,8.0,34.0,na,na,2.0,35.0,118.59375,0.09379212236146565 * (21.21528399290606 + exp(-15.878773379768061 * x1 ** 2.0) - 11.773102802803768 * exp(-0.7928157011641793 * x1 ** 2.0) + exp(-27.99388909517438 * x0 ** 2.0) - 11.773102802803768 * exp(-0.790897509308948 * x0 ** 2.0))
pagie,150,SBP,1,original,container,saturated,316.01891602622345,29.0,4.0,1.0,1.0,4.0,na,na,2.0,1.0,119.234375,0.004376
pagie,150,SBP,1,sympy,container,saturated,71.01541699375957,1.0,1.0,1.0,1.0,4.0,na,na,1.0,1.0,115.234375,0.004376
pagie,151,SBP,2,original,container,saturated,318.1466659880243,28.0,5.0,26.0,5.0,21.0,na,na,2.0,26.0,118.8125,0.166642 - 0.018385 * (x1 * (x1 + (-5.488 + x1) * (0.546 + x1)) + exp(-13.828 * x0) + x0 * (x1 + x0))
pagie,151,SBP,2,sympy,container,saturated,567.9657080327161,36.0,8.0,24.0,5.0,40.0,na,na,2.0,24.0,119.515625,-0.018385 * (-9.064019581180311 + x0 ** 2.0 + exp(-13.828 * x0) + x1 * (-2.996448 + x0 + x1 * (-3.9420000000000006 + x1)))
pagie,152,SBP,3,original,container,saturated,830.0117909675464,28.0,5.0,24.0,5.0,80.0,na,na,2.0,24.0,120.28125,0.084583 - 0.012464 * (exp(x1) - x0 * (-1.179 + x1) + x1 * (-16.342 + x0 * (x0 - (-3.045 + x1))))
pagie,152,SBP,3,sympy,container,saturated,700.3722499939613,38.0,8.0,24.0,5.0,52.0,na,na,2.0,24.0,120.171875,-0.012464 * (-6.786184210526317 - x0 * (-1.179 + x1) + exp(x1) + x1 * (-16.342 + x0 * (x0 - (-3.045 + x1))))
pagie,153,SBP,4,original,container,saturated,168.19229203974828,12.0,3.0,10.0,3.0,17.0,na,na,2.0,10.0,116.25,-0.000465 + 0.164361 * exp(x0 * (2.011 - x0))
pagie,153,SBP,4,sympy,container,saturated,255.8467920171097,14.0,3.0,10.0,3.0,17.0,na,na,2.0,10.0,118.515625,-0.000465 + 0.164361 * exp(x0 * (2.011 - x0))
pagie,154,SBP,5,original,container,saturated,918.8613340375014,31.0,8.0,25.0,7.0,51.0,na,na,2.0,25.0,121.640625,0.018176 - 0.031377536 * (x1 * (-4.935561326931471 + x1) + 0.4875054561326932 * x0 * (-5.12 + x0) * (-4.881 + x0) * (-2.1213206491326244 + x0))
pagie,154,SBP,5,sympy,container,saturated,753.3303329837508,33.0,9.0,25.0,7.0,27.0,na,na,2.0,25.0,122.0625,0.018176 + x1 * (-0.031377536 * (-4.935561326931471 + x1)) - 0.015296720000000001 * x0 * (-5.12 + x0) * (-4.881 + x0) * (-2.1213206491326244 + x0)
pagie,155,SBP,6,original,container,saturated,449.016708007548,32.0,5.0,1.0,1.0,4.0,na,na,2.0,1.0,120.28125,0.012711
pagie,155,SBP,6,sympy,container,saturated,83.48929201019928,1.0,1.0,1.0,1.0,4.0,na,na,1.0,1.0,115.3125,0.012711
pagie,156,SBP,7,original,container,saturated,1294.3942080019042,30.0,3.0,24.0,3.0,98.0,na,na,2.0,24.0,124.15625,0.112902 - 0.007452 * (-19.819 * x1 + exp(x1) + x0 * (-1.0 + x1 * x0 - (x1 - 2.0 * x0)))
pagie,156,SBP,7,sympy,container,saturated,974.8059170087799,34.0,6.0,24.0,3.0,78.0,na,na,2.0,24.0,120.734375,0.007452 * (15.150563607085347 + 19.819 * x1 - exp(x1) + x0 * (1.0 - x1 * x0 + (x1 - 2.0 * x0)))
pagie,157,SBP,8,original,container,saturated,570.1000830158591,31.0,4.0,27.0,3.0,64.0,na,na,2.0,27.0,118.890625,0.006661 * (34.646599609668215 + x1 ** 2.0 * (x0 - x1) - (-15.376000000000001 - x0 + x0 ** 2.0) * (x0 - x0 ** 2.0 + x1))
pagie,157,SBP,8,sympy,container,saturated,522.5382919888943,33.0,4.0,27.0,3.0,64.0,na,na,2.0,27.0,118.65625,0.006661 * (34.646599609668215 + x1 ** 2.0 * (x0 - x1) + (15.376 + x0 - x0 ** 2.0) * (x0 - x0 ** 2.0 + x1))
pagie,158,SBP,9,original,container,saturated,638.821457978338,29.0,6.0,19.0,4.0,88.0,na,na,2.0,19.0,120.875,-0.13547 + 0.008287 * (15.772 * x1 - exp(x1) + exp(2.998 + x0 * (2.0 - x0)))
pagie,158,SBP,9,sympy,container,saturated,330.42912499513477,23.0,4.0,19.0,4.0,32.0,na,na,2.0,19.0,118.796875,-0.13547 + 0.130702564 * x1 - 0.008287 * exp(x1) + 0.16611627946936 * exp(x0 * (2.0 - x0))
