dataset,raw_index,algorithm_raw,algo_row,input_kind,variant,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,egraph_total_size,egraph_nodes,eclass_count,passes,extracted_cost,peak_rss_mb,rendered
kotanchek,40,EPLEX,11,original,baseline,saturated,4169.489332998637,51.0,11.0,37.0,5.0,12829.0,na,na,2.0,37.0,196.6875,((x0 / exp(x0)) ** 6.0 + 0.0007329302393818511 * x1 / exp(x0)) / ((x1 / exp(x0) + exp(x0) * exp(x0 * (-4.854538281570366 / exp(x0) * x1)) / 0.7996047610159724 + 2.887825490039872) / 788.0068152302606)
kotanchek,40,EPLEX,11,sympy,baseline,saturated,2179.287334001856,67.0,8.0,40.0,5.0,8937.0,na,na,2.0,40.0,169.484375,0.19999616518145982 * (x1 + 1364.38633074192 * x0 ** 6.0 * exp(-5.0 * x0)) / (exp(x0) + (0.4330655957161981 * exp(2.0 * x0) / exp(4.85453828157037 * x0 * x1 * exp(-1.0 * x0)) + x1 / 2.887825490039873))
kotanchek,41,EPLEX,12,original,baseline,saturated,3510.6524169968907,60.0,13.0,49.0,10.0,9082.0,na,na,2.0,49.0,175.0625,1.1968360000000002 * (x1 + exp(-0.9423032736976992 - x1 - x1)) / (exp(0.20685159817351595 * ((0.22944099999999998 * (x1 - 0.212) * (x1 - 0.272)) ** 2.0 + exp(x0))) - -4.095238095238095 * exp((1.129 - x0) ** 2.0) / abs(1.0 - -1.2294372294372293 / exp((1.129 - x0) ** 2.0)))
kotanchek,41,EPLEX,12,sympy,baseline,saturated,1464.481208997313,72.0,13.0,52.0,11.0,8068.0,na,na,2.0,52.0,159.609375,(x1 + exp(-2.0 * x1) / 2.565884551853085) / 0.8355363642136433 / (exp(0.0108893243606189 * (x1 + -0.272) ** 2.0 * (x1 + -0.212) ** 2.0 + exp(x0) / 4.834383726448935) + exp((x0 + -1.1290000000000007) ** 2.0 - log(abs(-0.231 + -0.0793868897531823 * exp(x0 * (2.258 - x0))))) / 1.0570824524312896)
kotanchek,42,EPLEX,13,original,baseline,saturated,285.88612499879673,49.0,10.0,41.0,7.0,413.0,na,na,2.0,41.0,127.28125,(x0 ** 3.0 + 0.19126972569599998) / (4.117 + (x0 ** 3.0) ** 3.0) + 0.21294000000000002 * (x1 * ((0.221 + x0 ** 3.0) / (0.956 + (x0 ** 2.0) ** 3.0) + 0.081507 / (0.657 + (x0 ** 3.0) ** 3.0)))
kotanchek,42,EPLEX,13,sympy,baseline,saturated,137.36674998654053,35.0,7.0,35.0,7.0,509.0,na,na,1.0,35.0,119.59375,0.21294 * x1 * ((x0 ** 3.0 + 0.221) / (x0 ** 6.0 + 0.956) + 0.081507 / (x0 ** 9.0 + 0.657)) + (x0 ** 3.0 + 0.191269725696) / (x0 ** 9.0 + 4.117)
kotanchek,43,EPLEX,14,original,baseline,saturated,385.55099998484366,83.0,17.0,35.0,7.0,119.0,na,na,2.0,35.0,125.796875,exp((-0.425 * x0) ** 3.0) ** 3.0 * exp(1.2786535037591642 + log(abs(0.71 + x1)) + -0.5024598750000001 / (-0.024088040382776454 - log(abs(x1 + -1.0014289512196342 - log(abs(x1 + 0.912))))) + x0)
kotanchek,43,EPLEX,14,sympy,baseline,saturated,174.03641701093875,50.0,10.0,33.0,7.0,65.0,na,na,2.0,33.0,118.25,3.59180012268391 * exp(-0.230296875 * x0 ** 3.0) * exp(0.502459875 / (log(abs(x1 - log(abs(x1 + 0.912)) + -1.00142895121963)) + 0.0240880403827765) + (x0 + log(abs(x1 + 0.71))))
kotanchek,44,EPLEX,15,original,baseline,saturated,195.6645419995766,48.0,9.0,30.0,5.0,94.0,na,na,2.0,30.0,119.1875,log(abs(1.3809524506836302 - x0 * (-0.057 * (x1 / log(abs((x1 ** 3.0 + exp(x0 ** 3.0)) / (-7.206868039343769 + x1) ** 3.0 - 1.194))) + 0.071)))
kotanchek,44,EPLEX,15,sympy,baseline,saturated,1145.3280830173753,54.0,9.0,30.0,5.0,68.0,na,na,2.0,30.0,152.8125,log(abs(1.3809524506836304 + x0 * (-0.071 + x1 * 0.057 / log(abs((exp(x0 ** 3.0) + x1 ** 3.0) / (-7.206868039343769 + x1) ** 3.0 + -1.194)))))
kotanchek,45,EPLEX,16,original,baseline,saturated,4455.033917009132,74.0,9.0,61.0,7.0,3699.0,na,na,2.0,61.0,178.859375,exp(log(abs((x0 + x0 ** 2.0 / -2.755101759683494 + 0.878232) / (1.15 - x1 + (log(abs(0.184 * (x1 - x0))) + x0 ** 2.0) ** 2.0 + log(abs((log(abs(exp(exp(exp(log(abs(log(abs(log(abs(log(abs(0.706 + x1)) ** 2.0)) * -0.5259392615760389)) * 0.7131952878982822))))) ** 2.0)) ** 2.0) ** 2.0))))))
kotanchek,45,EPLEX,16,sympy,baseline,saturated,4847.541416005697,73.0,9.0,56.0,7.0,3708.0,na,na,2.0,56.0,184.578125,exp(log(abs((x0 ** 2.0 / -2.755101759683494 + x0 + 0.878232) / ((x0 ** 2.0 + log(abs((x0 - x1) / -5.434782608695652))) ** 2.0 - x1 + log(abs((2.0 * exp(exp(log(abs(0.713195287898282 * log(abs(-0.5259392615760389 * log(abs(log(abs(x1 + 0.706)) ** 2.0))))))))) ** 4.0)) + 1.15))))
kotanchek,46,EPLEX,17,original,baseline,saturated,8450.958790985169,78.0,14.0,45.0,9.0,15381.0,na,na,2.0,45.0,195.546875,exp(-0.25919403135471364 - exp(log(abs(log(abs(0.634 + x1)) - exp((-0.4109802887962745 - x1) / -8.606592055095152 * log(abs(x1 - 0.373 - exp(x1) / 5.0 - (3.064 / x1 - -1.7066679001082177) / x1))) - (1.016 - x0) ** 2.0)) / 0.996))
kotanchek,46,EPLEX,17,sympy,baseline,saturated,17403.19295800873,94.0,15.0,47.0,9.0,21624.0,na,na,2.0,47.0,223.53125,exp(-0.2591940313547126 - exp(1.00401606425703 * log(abs(log(abs(x1 - -0.634)) - (x0 - 1.016) ** 2.0 - exp(-0.11619000803087857 * (-0.4109802887962745 - x1) * log(abs(1.7066679001082177 * ((-1.7953112024933005 - x1) / x1 ** 2.0) - exp(x1) / 5.0 - 0.373 + x1)))))))
kotanchek,47,EPLEX,18,original,baseline,saturated,187.5040419981815,51.0,7.0,28.0,5.0,47.0,na,na,2.0,28.0,119.03125,exp(x0 * 1.7961927575387655 - exp(x0 * 0.752) - exp((2.9741165165522285 - exp(log(abs(x1 / exp(-0.409 * exp(x1)))))) * (0.29871001429404526 / exp(x1))))
kotanchek,47,EPLEX,18,sympy,baseline,saturated,210.76250000623986,48.0,6.0,30.0,5.0,99.0,na,na,2.0,30.0,119.71875,exp(1.79619275753877 * x0 - exp(0.752 * x0) - exp((0.8883983871714722 - 0.298710014294045 * exp(log(abs(x1 / exp(-0.409 * exp(x1)))))) * exp(-1.0 * x1)))
kotanchek,48,EPLEX,19,original,baseline,saturated,9460.301707993494,64.0,13.0,50.0,9.0,92.0,na,na,2.0,50.0,188.015625,exp((log(abs(-0.446 - x0)) - x0) ** 3.0) / ((exp((-0.841 - x0) * 0.9910403787728836 / exp(log(abs((log(abs(0.055 - x1 - x1)) - 0.527) ** 3.0 - 1.0067107448817323)))) - -0.4777440930932267) / 0.2615839537909499 - log(abs(log(abs(-2.9172813458514453 - x0)) - x0 - x1)))
kotanchek,48,EPLEX,19,sympy,baseline,saturated,1711.5201659908053,74.0,11.0,56.0,9.0,149.0,na,na,2.0,56.0,170.25,exp(-1.0 * (x0 - log(abs(-0.446 - x0))) ** 3.0) / (3.82286445903012 * exp(-0.991040378772884 * (x0 - -0.8409999999999995) * exp(-1.0 * log(abs(-1.0067107448817323 + (log(abs(2.0 * (0.0275 - x1))) - 0.527) ** 3.0)))) - (log(abs(-1.0 * x0 - x1 + log(abs(-2.9172813458514453 - x0)))) - 1.8263509139976741))
kotanchek,49,EPLEX,20,original,baseline,saturated,16104.771582991816,43.0,11.0,35.0,9.0,15957.0,na,na,2.0,35.0,195.65625,0.64 / (exp(0.14805863260562666 * x0 ** 3.0) - (0.096 - 2.5 / exp(x0 / 0.331))) / (0.047 - log(abs((-0.555 + log(abs(0.189 - exp(0.343 / exp(x1))))) ** 3.0)))
kotanchek,49,EPLEX,20,sympy,baseline,saturated,218.45804201439023,48.0,11.0,42.0,10.0,66.0,na,na,2.0,42.0,119.984375,-0.64 * exp(3.02114803625378 * x0) / (((exp(0.14805863260562666 * x0 ** 3.0) + -0.096) * exp(3.02114803625378 * x0) + 2.5) * (log(abs((log(abs(0.189 - exp(0.343 * exp(-1.0 * x1)))) + -0.555) ** 3.0)) + -0.047))
kotanchek,50,EPLEX,21,original,baseline,saturated,203.1448339985218,75.0,12.0,44.0,7.0,90.0,na,na,2.0,44.0,119.234375,exp(0.108 + log(abs((x1 + 0.553) * (exp(x0 + log(abs(log(abs(0.0012408930476173457 * exp(x1) + -1.0870140876112875))))) / (0.131769 - exp((0.197 * log(abs((0.594 - log(abs(exp(x0) ** 3.0))) ** 3.0))) ** 3.0 * x0))))))
kotanchek,50,EPLEX,21,sympy,baseline,saturated,212.08566601853818,68.0,11.0,41.0,7.0,86.0,na,na,2.0,41.0,119.21875,1.11404774538647 * exp(log(abs((-0.553 - x1) * (exp(x0 + log(abs(log(abs(0.0012408930476041824 * (exp(x1) - 875.9933740542832)))))) / (exp(0.007645373 * x0 * log(abs(-27.0 * (x0 - 0.19799999999999998) ** 3.0)) ** 3.0) - 0.131769)))))
kotanchek,51,EPLEX,22,original,baseline,saturated,226.805707992753,92.0,10.0,66.0,9.0,150.0,na,na,2.0,66.0,120.0,exp(x1 / (0.195 + exp(((1.0181355412164579 - x1) ** 2.0 / (exp(exp(-0.9467499393588635 - exp(log(abs(log(abs(log(abs(x0)) + -0.98)))) + -0.955) ** 3.0) ** 3.0) ** 2.0 + 1.731) ** 2.0) ** 2.0)) ** 2.0) / (exp(exp(log(abs(x0)) + -0.9999968195097494) ** 3.0) ** 2.0 + exp(exp(0.9183432936887499 / exp(exp(x0)) + -0.974))) ** 2.0
kotanchek,51,EPLEX,22,sympy,baseline,saturated,471.0338339791633,74.0,10.0,60.0,9.0,109.0,na,na,2.0,60.0,131.40625,exp(x1 / (exp((x1 + -1.0181355412164579) ** 4.0 / (exp(0.11682214400000004 / exp(0.170949393396102 * exp(3.0 * log(abs(log(abs(log(abs(x0)) + -0.98))))))) + 1.731000000000001) ** 4.0) + 0.195) ** 2.0) / (exp(0.0995750868239738 * exp(3.0 * log(abs(x0)))) + exp(0.377569734575778 * exp(0.91834329368875 * exp(-1.0 * exp(x0))))) ** 2.0
kotanchek,52,EPLEX,23,original,baseline,saturated,4681.843750004191,39.0,10.0,25.0,5.0,9582.0,na,na,2.0,25.0,166.3125,exp(x0 / ((x1 + -2.4061040000000005) ** 2.0 + ((x0 / 1.6979360570000002) ** 2.0 + 0.288)) + -0.6920000000000001 - exp((x0 / -2.491) ** 2.0))
kotanchek,52,EPLEX,23,sympy,baseline,saturated,3179.91495798924,47.0,10.0,25.0,5.0,14822.0,na,na,2.0,25.0,185.6875,0.500573919411628 * exp(x0 / (0.288 + 0.346862490451608 * x0 ** 2.0 + (x1 + -2.4061039999999996) ** 2.0) - exp(0.161158250794792 * x0 ** 2.0))
kotanchek,53,EPLEX,24,original,baseline,saturated,271.26304199919105,63.0,12.0,27.0,6.0,751.0,na,na,2.0,27.0,122.8125,0.382657176 * (x1 / exp((1.0081853410296333 - x0) ** 2.0) + (x1 / (x1 + -5.3952503651711705) + 0.23132000763494337) * (1.1758602413209998 / exp((1.0214280113449994 - x0) ** 2.0)))
kotanchek,53,EPLEX,24,sympy,baseline,saturated,2020.0053750013467,65.0,11.0,31.0,6.0,1476.0,na,na,2.0,31.0,168.8125,0.382657176 * x1 * exp(-1.0 * (-1.0081853410296338 + x0) ** 2.0) + 0.44995135931457225 * (x1 / (x1 + -5.3952503651711705) + 0.23132000763494337) * exp(-1.0 * (-1.0214280113449994 + x0) ** 2.0)
kotanchek,54,EPLEX,25,original,baseline,saturated,24507.029165979475,60.0,16.0,38.0,8.0,13712.0,na,na,2.0,38.0,215.09375,-0.001 + exp(-0.076 * exp(x0) + (-1.1615520884419839 + x0 / exp(0.984 * x0 + x1 / (-0.10623556581986143 * exp(x1) + 0.44838770578523335 * (exp(log(abs(x1))) + -4.043669387740325 + -5.623671628069382e-05 * x0))))) ** 2.0
kotanchek,54,EPLEX,25,sympy,baseline,saturated,5223.453624988906,68.0,14.0,38.0,8.0,11752.0,na,na,2.0,38.0,195.75,exp(2.0 * x0 * exp(x1 / (1.81313163972286 + (2.52158521939954e-05 * x0 + 0.10623556581986099 * exp(x1)) - 0.44838770578523257 * exp(log(abs(x1)))) + -0.984 * x0) + -2.3231041768839678 - 0.152 * exp(x0)) - 0.001
kotanchek,55,EPLEX,26,original,baseline,saturated,118.84700000518933,9.0,2.0,8.0,2.0,46.0,na,na,2.0,8.0,118.453125,exp((-0.522 * x0) ** 3.0 - 1.1308844209474893)
kotanchek,55,EPLEX,26,sympy,baseline,saturated,86.7868330096826,8.0,2.0,8.0,2.0,15.0,na,na,1.0,8.0,118.828125,0.322747685344673 * exp(-0.142236648 * x0 ** 3.0)
kotanchek,56,EPLEX,27,original,baseline,saturated,10512.373833014863,61.0,16.0,39.0,5.0,18794.0,na,na,2.0,39.0,238.40625,exp(-0.7835330939994749 * (1.0604961428732669 + (exp((x1 ** 2.0 + x1 * (x1 - x1 ** 3.0)) * 0.115) + 0.03443071703961872 * exp(x1))) + (x0 - exp(0.288 - x1 ** 2.0) - x0 ** 2.0) + x0)
kotanchek,56,EPLEX,27,sympy,baseline,saturated,5541.6527909983415,46.0,5.0,39.0,5.0,12597.0,na,na,2.0,39.0,184.53125,0.435642283097052 * exp(-1.33375730412338 * exp(-1.0 * x1 ** 2.0) - (x0 ** 2.0 - 2.0 * x0 - -0.0269776062506729 * exp(x1)) - 0.783533093999475 * exp(0.115 * x1 ** 2.0 * (2.0 - x1 ** 2.0)))
kotanchek,57,EPLEX,28,original,baseline,saturated,188.69558299775235,81.0,5.0,61.0,4.0,65.0,na,na,2.0,61.0,119.765625,exp(-1.453524946345852 / exp(exp(x0 * 0.7471911420469445 - exp(exp(0.271 - log(abs((-2.1007185053451405 - log(abs(exp(log(abs(x0 ** 2.0)) - x0 + log(abs(x0 ** 3.0 + exp(x0 - x0 ** 2.0)))) - x0)) ** 2.0) ** 3.0)) ** 2.0) - x1 ** 2.0)) * exp(x0 - x0 ** 2.0))) ** 3.0
kotanchek,57,EPLEX,28,sympy,baseline,saturated,1045.3469170024619,82.0,5.0,62.0,4.0,65.0,na,na,2.0,62.0,145.921875,exp(-4.360574839037556 * exp(-1.0 * exp(1.74719114204694 * x0 - x0 ** 2.0 - exp(1.31127507038459 * exp(-1.0 * log(abs(-1.0 * (2.10071850534514 + log(abs(exp(log(abs(x0 ** 3.0 + exp(x0 - x0 ** 2.0))) - (x0 - log(abs(x0 ** 2.0)))) - x0)) ** 2.0) ** 3.0)) ** 2.0) - x1 ** 2.0))))
kotanchek,58,EPLEX,29,original,baseline,saturated,5944.148375012446,47.0,13.0,37.0,9.0,22376.0,na,na,2.0,37.0,232.484375,(1.231 - exp(x1 * (0.158 * (x0 - 2.4746835443037973 - x1 * (x0 - x1 * (0.087 - x1 * (x0 + 0.792)) * -0.044670800000000004))))) * exp(-0.272 - (x0 + -0.896393) * (x0 + -0.996))
kotanchek,58,EPLEX,29,sympy,baseline,saturated,4874.3547500052955,41.0,10.0,37.0,9.0,21427.0,na,na,2.0,37.0,221.515625,-0.761854261089838 * (exp(x1 * (0.158 * (x0 + (0.0446708 * x1 * (x1 * (x0 + 0.792) + -0.087) - x0) * x1 + -2.4746835443037973))) + -1.2309999999999992) * exp((0.996 - x0) * (x0 + -0.896393))
kotanchek,59,EPLEX,30,original,baseline,saturated,105.45441598515026,9.0,2.0,9.0,2.0,45.0,na,na,1.0,9.0,117.796875,((0.208 * x0) ** 2.0 - 0.592) ** 2.0
kotanchek,59,EPLEX,30,sympy,baseline,saturated,146.80833302554674,11.0,2.0,9.0,2.0,21.0,na,na,2.0,9.0,118.671875,0.0018717736960000013 * (x0 ** 2.0 - 13.683431952662717) ** 2.0
kotanchek,90,GOMEA,1,original,baseline,saturated,182.65091700595804,28.0,6.0,1.0,1.0,4.0,na,na,2.0,1.0,123.78125,0.01634
kotanchek,90,GOMEA,1,sympy,baseline,saturated,94.40025000367314,1.0,1.0,1.0,1.0,4.0,na,na,1.0,1.0,118.0,0.01634
kotanchek,91,GOMEA,2,original,baseline,saturated,121.56199998571537,28.0,5.0,28.0,5.0,361.0,na,na,1.0,28.0,119.8125,0.009318 - 0.005377 * (exp(x0 + x0 - x0 * x0) * ((x1 + 0.083) * (-5.885 + x1) * (4.74 * x1 - x1 * x1)))
kotanchek,91,GOMEA,2,sympy,baseline,saturated,552.3870830074884,31.0,5.0,31.0,5.0,2211.0,na,na,2.0,31.0,134.90625,(0.005377 * x1 * (x1 + -5.885) * (x1 + -4.74) * (x1 + 0.083) + 0.009318 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,92,GOMEA,3,original,baseline,saturated,1592.271041998174,25.0,5.0,19.0,3.0,624.0,na,na,2.0,19.0,182.796875,-0.008165 * (exp(x0 + x0 - x0 * x0) * (-4.098 + exp(x1) + -15.707 * x1))
kotanchek,92,GOMEA,3,sympy,baseline,saturated,2276.9623330095783,26.0,4.0,26.0,3.0,7884.0,na,na,2.0,26.0,167.171875,(0.128247655 * x1 + -0.008165 * exp(x1) + (0.03346017 + exp(x0 * (x0 + -2.0)) / 12500.0)) * exp(x0 * (2.0 - x0))
kotanchek,93,GOMEA,4,original,baseline,saturated,1570.3584169968963,27.0,6.0,19.0,3.0,42.0,na,na,2.0,19.0,181.5,0.007967 * ((16.047 * (x1 + 0.24390851872624164) - exp(x1)) * exp(x0 + x0 - x0 * x0))
kotanchek,93,GOMEA,4,sympy,baseline,saturated,1404.9330840061884,26.0,4.0,24.0,3.0,5565.0,na,na,2.0,24.0,157.515625,(0.127846449 * x1 + -0.007967 * exp(x1) + 7.2e-05 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,94,GOMEA,5,original,baseline,saturated,168.22187500656582,27.0,6.0,23.0,4.0,57.0,na,na,2.0,23.0,119.9375,-0.000569 + 0.008219 * (exp(x0 + x0 - x0 * x0) * (4.5 + 14.48 * x1 - (exp(x1) - x1)))
kotanchek,94,GOMEA,5,sympy,baseline,saturated,2509.405999997398,26.0,4.0,26.0,4.0,10282.0,na,na,2.0,26.0,172.5625,(0.12723012 * x1 + -0.008219 * exp(x1) + -0.000569 * exp(x0 * (x0 + -2.0)) + 0.0369855) * exp(x0 * (2.0 - x0))
kotanchek,95,GOMEA,6,original,baseline,saturated,97.21199999330565,27.0,3.0,27.0,3.0,48.0,na,na,1.0,27.0,118.953125,0.041578 + 0.022505 * ((x0 + x1 - exp(x0) + (4.36 - x1) * (x1 + x1)) * exp(x0 + x0 - x0 * x0))
kotanchek,95,GOMEA,6,sympy,baseline,saturated,2517.731415980961,36.0,6.0,30.0,3.0,9059.0,na,na,2.0,30.0,174.921875,(0.022505 * (-2.0 * (x1 * (-4.86 + x1)) + x0 - exp(x0)) + 0.041578 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,96,GOMEA,7,original,baseline,saturated,2364.155874995049,27.0,5.0,23.0,4.0,47.0,na,na,2.0,23.0,212.40625,-0.002373 + 0.007876 * (exp(x0 + x0 - x0 * x0) * (15.509 * x1 - exp(x1) - x0 + 6.619))
kotanchek,96,GOMEA,7,sympy,baseline,saturated,1844.1499169857707,30.0,5.0,28.0,4.0,8157.0,na,na,2.0,28.0,164.09375,(-0.007876 * (x0 + -15.509000000000002 * x1 + exp(x1)) + -0.002373 * exp(x0 * (x0 + -2.0)) + 0.052131244) * exp(x0 * (2.0 - x0))
kotanchek,97,GOMEA,8,original,baseline,saturated,151.37783301179297,20.0,3.0,19.0,3.0,56.0,na,na,2.0,19.0,118.546875,0.040188 - 0.167339 * (1.0159696086383052 / exp(x1 * x1) - exp(x0 + x0 - x0 * x0))
kotanchek,97,GOMEA,8,sympy,baseline,saturated,2704.7125840035733,23.0,3.0,21.0,3.0,4673.0,na,na,2.0,21.0,159.234375,0.167339 * exp(2.0 * x0 - x0 ** 2.0) + 0.040188 + -0.170011338339925 * exp(-1.0 * x1 ** 2.0)
kotanchek,98,GOMEA,9,original,baseline,saturated,155.7244999858085,27.0,8.0,23.0,6.0,81.0,na,na,2.0,23.0,119.171875,-0.047292 - 0.010811 * (exp(0.555 * x0 * (1.761 - x0)) * (-15.144459999999999 + exp(x1) - x1 * (x1 + 11.277000000000001)))
kotanchek,98,GOMEA,9,sympy,baseline,saturated,1725.2697910007555,36.0,10.0,23.0,6.0,139.0,na,na,2.0,23.0,186.515625,-0.047292 + -0.010811 * (exp(x1) - (x1 * (x1 + 11.277000000000001) + 15.144459999999997)) * exp(-0.555 * x0 * (x0 + -1.761))
kotanchek,99,GOMEA,10,original,baseline,saturated,4115.100499999244,27.0,4.0,23.0,3.0,7441.0,na,na,2.0,23.0,177.96875,-0.008457 * (exp(2.0 * x0 - x0 * x0) * (x1 - x0 - 2.4 + -16.583999999999996 * x1 + exp(x1)))
kotanchek,99,GOMEA,10,sympy,baseline,saturated,14321.065500000259,30.0,5.0,26.0,3.0,20338.0,na,na,2.0,26.0,220.359375,(0.008457 * (x0 + 15.584000000000001 * x1 - exp(x1)) + 0.001573 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,100,GOMEA,11,original,baseline,saturated,3645.7012920000125,23.0,5.0,17.0,2.0,14314.0,na,na,2.0,17.0,189.328125,-0.008651772037494062 * (exp(x0 + x0 - x0 * x0) * (exp(x1) - x1 * 16.496183022563596))
kotanchek,100,GOMEA,11,sympy,baseline,saturated,2002.8963329968974,24.0,3.0,24.0,3.0,5279.0,na,na,2.0,24.0,173.890625,(0.142721215 * x1 + -0.00865177203749406 * exp(x1) + 0.012093 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,101,GOMEA,12,original,baseline,saturated,553.8341669889633,27.0,4.0,27.0,4.0,3430.0,na,na,1.0,27.0,134.34375,0.010331 - 0.000529 * (exp(x0 + x0 - x0 * x0) * ((exp(x1) - x1 * 16.705) * (x0 - x1 + (18.607 - x0))))
kotanchek,101,GOMEA,12,sympy,baseline,saturated,312.4321659852285,28.0,4.0,28.0,4.0,1221.0,na,na,2.0,28.0,127.34375,(-0.000529 * (x1 + -18.607) * (16.705 * x1 - exp(x1)) + 0.010331 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,102,GOMEA,13,original,baseline,saturated,2082.2001670021564,31.0,8.0,25.0,5.0,664.0,na,na,2.0,25.0,182.4375,-0.12833345464609827 * ((-8.386 * x0 - (x1 + 0.898)) / exp(x0) - 0.016563334992124947 * ((exp(x1) - (x1 + 13.305)) * (x0 - x1)))
kotanchek,102,GOMEA,13,sympy,baseline,saturated,5934.958291996736,32.0,6.0,29.0,6.0,9632.0,na,na,2.0,29.0,175.359375,-0.00212563 * ((x1 - exp(x1) + 13.305) * (x0 - x1) + 51.192352384939994 + exp(-1.0 * x0) * (-60.37431474249894 * (0.898 + (x1 + 8.386000000000017 * x0))))
kotanchek,103,GOMEA,14,original,baseline,saturated,5484.48474999168,27.0,4.0,25.0,3.0,9879.0,na,na,2.0,25.0,184.71875,-0.008408 * ((x1 * -16.678 + exp(x1) + (x1 + x0 - (x0 + 3.3))) * exp(2.0 * x0 - x0 * x0))
kotanchek,103,GOMEA,14,sympy,baseline,saturated,3024.1808329883497,26.0,4.0,26.0,4.0,9604.0,na,na,2.0,26.0,174.6875,(0.131820624 * x1 + -0.008408 * exp(x1) + 0.002398 * exp(x0 * (x0 + -2.0)) + 0.0277464) * exp(x0 * (2.0 - x0))
kotanchek,104,GOMEA,15,original,baseline,saturated,3214.229624980362,27.0,6.0,19.0,3.0,6166.0,na,na,2.0,19.0,192.765625,-0.008482 * (exp(x0 + x0 - x0 * x0) * (-15.294 * x1 + exp(x1) + -4.062000000000001))
kotanchek,104,GOMEA,15,sympy,baseline,saturated,2388.4824580163695,26.0,4.0,26.0,4.0,10642.0,na,na,2.0,26.0,174.078125,(0.129723708 * x1 + -0.008482 * exp(x1) + 0.001058 * exp(x0 * (x0 + -2.0)) + 0.034453884) * exp(x0 * (2.0 - x0))
kotanchek,105,GOMEA,16,original,baseline,saturated,129.6933339908719,26.0,4.0,24.0,3.0,137.0,na,na,2.0,24.0,118.75,0.007824 - 0.01274 * (exp(x0 + x0 - x0 * x0) * ((-4.313 + x1) * (x1 * x1 + (x1 + x1))))
kotanchek,105,GOMEA,16,sympy,baseline,saturated,432.1799580065999,27.0,3.0,27.0,3.0,1353.0,na,na,2.0,27.0,129.640625,(-0.01274 * x1 * (x1 + -4.313) * (x1 + 2.0) + 0.007824 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,106,GOMEA,17,original,baseline,saturated,276.81883398327045,26.0,5.0,26.0,5.0,371.0,na,na,2.0,26.0,121.390625,0.002551 - 0.00774 * (exp(x0 + x0 - x0 * x0) * ((0.548 + x1) * (x1 - 4.287) * (x1 - -1.26 + x1)))
kotanchek,106,GOMEA,17,sympy,baseline,saturated,849.6964590158314,31.0,5.0,29.0,5.0,1520.0,na,na,2.0,29.0,139.296875,(-0.01548 * ((x1 + 0.63) * (x1 + -4.287)) * (x1 + 0.548) + 0.002551 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,107,GOMEA,18,original,baseline,saturated,269.9057090212591,28.0,3.0,20.0,3.0,78.0,na,na,2.0,20.0,119.796875,0.002206 + 0.02264 * ((4.636 - x1) * (x1 + x1) * exp(x0 + x0 - x0 * x0))
kotanchek,107,GOMEA,18,sympy,baseline,saturated,374.4672499888111,23.0,3.0,23.0,3.0,1291.0,na,na,2.0,23.0,126.890625,(-0.04528 * x1 * (x1 + -4.636) + 0.002206 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,108,GOMEA,19,original,baseline,saturated,143.45787500496954,28.0,5.0,28.0,5.0,682.0,na,na,1.0,28.0,118.484375,0.014415 + 0.001055 * (exp(x0 + x0 - x0 * x0) * (x1 * x1 * (-4.67 + x1) * ((5.882 + x1) * (-4.779 + x1))))
kotanchek,108,GOMEA,19,sympy,baseline,saturated,568.6757500225212,33.0,5.0,33.0,5.0,1740.0,na,na,2.0,33.0,131.046875,(0.001055 * x1 ** 2.0 * (x1 + -4.779) * (x1 + -4.67) * (x1 + 5.882) + 0.014415 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,109,GOMEA,20,original,baseline,saturated,5862.222166004358,27.0,5.0,21.0,4.0,10600.0,na,na,2.0,21.0,200.515625,0.001729 - 0.008336 * (exp(x0 + x0 - x0 * x0) * (exp(x1) - 15.691999999999998 * x1 - 3.517))
kotanchek,109,GOMEA,20,sympy,baseline,saturated,2463.23316602502,26.0,4.0,24.0,3.0,5483.0,na,na,2.0,24.0,161.734375,(0.130808512 * x1 + -0.008336 * exp(x1) + 0.001729 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,110,GOMEA,21,original,baseline,saturated,1804.2393749929033,27.0,5.0,19.0,3.0,1385.0,na,na,2.0,19.0,174.34375,-0.008008 * (exp(x0 + x0 - x0 * x0) * (-15.925 * (x1 + 0.25689167974882254) + exp(x1)))
