row,egglog_status,egglog_numeric_status,haskell_status,egglog_runtime_s,haskell_runtime_s,egglog_before_params,egglog_after_params,haskell_before_params,haskell_after_params,optimal_params,egglog_gap_to_optimal,haskell_gap_to_optimal,egglog_total_size,egglog_node_count,egglog_eclass_count,haskell_after_nodes,input_expr,egglog_output,haskell_output
465,saturated,ok,ok,0.023690,0.523856,11,11,11,11,11,0,0,124,143,82,39,((3.96046625270971 * theta - sqr(9.11593005524081 - 3.18702837049791 * theta - -0.105215520677494 * beta)) / sqr((-1.18477418779261 * beta - (-3.23354478089925 * alpha - -20.3329962626217)) / (-10.5199281455963 * beta)) - -13.9153564527284 * alpha) * -0.0661077012066805 + 2.7944182268767,((((((3.96046625270971 * theta) - (((9.11593005524081 + (-3.18702837049791 * theta)) + (0.105215520677494 * beta)) ** 2.0)) / ((((-1.18477418779261 * beta) + ((3.23354478089925 * alpha) + -20.3329962626217)) / (-10.5199281455963 * beta)) ** 2.0)) + (13.9153564527284 * alpha)) * -0.0661077012066805) + 2.7944182268767),"((((((3.96046625270971 * x[:, 2]) - ((9.11593005524081 - (x[:, 2] * 3.18702837049791)) - (-0.105215520677494 * x[:, 1])) ** 2.0) / (((x[:, 1] * -1.18477418779261) - ((-3.23354478089925 * x[:, 0]) - -20.3329962626217)) / (x[:, 1] * -10.5199281455963)) ** 2.0) - (x[:, 0] * -13.9153564527284)) * -6.61077012066805e-2) + 2.7944182268767)"
466,saturated,ok,ok,0.021441,0.010564,9,9,9,9,9,0,0,125,138,68,36,(0.975140728220203 * alpha - exp(0.425085259000774 * alpha)) * (sqr(exp(0.392869760907567 * alpha)) + -5.52652014943548 * theta - 19.9201394349593 * beta) * (0.328421133831516 * theta - log(0.961339929222797 * theta)) * 1.3549344991566 + 0.503421334502148,((((((0.975140728220203 * alpha) - exp((0.425085259000774 * alpha))) * (((exp((0.392869760907567 * alpha)) ** 2.0) + (-5.52652014943548 * theta)) + (-19.9201394349593 * beta))) * ((0.328421133831516 * theta) - (-0.03942720808018243 + log(theta)))) * 1.3549344991566) + 0.503421334502148),"((((((0.975140728220203 * x[:, 0]) - np.exp((x[:, 0] * 0.425085259000774))) * ((np.exp((x[:, 0] * 0.392869760907567)) ** 2.0 + (-5.52652014943548 * x[:, 2])) - (19.9201394349593 * x[:, 1]))) * ((x[:, 2] * 0.328421133831516) - np.log((x[:, 2] * 0.961339929222797)))) * 1.3549344991566) + 0.503421334502148)"
467,saturated,simplified_domain_error,ok,0.023614,0.359399,9,9,9,9,9,0,0,135,150,72,33,(0.789264620045648 * alpha - exp(0.386592343635738 * alpha)) * (19.5289863765906 - 18.5983844772651 * beta + -5.29543406385956 * theta) * (0.655856123018645 * theta - log(sqr(-0.960725308032914 * theta))) * 0.647912142196998 + 0.608178459532349,((((((0.789264620045648 * alpha) - exp((0.386592343635738 * alpha))) * ((19.5289863765906 + (-18.5983844772651 * beta)) + (-5.29543406385956 * theta))) * ((0.655856123018645 * theta) - (2.0 * log((-0.960725308032914 * theta))))) * 0.647912142196998) + 0.608178459532349),"((((((0.789264620045648 * x[:, 0]) - np.exp((x[:, 0] * 0.386592343635738))) * ((19.5289863765906 - (18.5983844772651 * x[:, 1])) + (-5.29543406385956 * x[:, 2]))) * ((x[:, 2] * 0.655856123018645) - np.log((x[:, 2] * -0.960725308032914) ** 2.0))) * 0.647912142196998) + 0.608178459532349)"
468,saturated,ok,ok,0.021568,0.007789,8,8,8,8,8,0,0,118,130,62,33,exp(0.522948734695487 * alpha) * (-1.44134202866827 * alpha + 0.943956631183503 * theta - -7.29644612837551 * beta) * (sqr(0.320773783610343 * theta) - log(sqr(-0.614353449399432 * theta))) * 0.179167001675143 + 0.867059210850232,((((exp((0.522948734695487 * alpha)) * (((-1.44134202866827 * alpha) + (0.943956631183503 * theta)) + (7.29644612837551 * beta))) * (((0.320773783610343 * theta) ** 2.0) - log(((-0.614353449399432 * theta) ** 2.0)))) * 0.179167001675143) + 0.867059210850232),"((((np.exp((0.522948734695487 * x[:, 0])) * (((x[:, 0] * -1.44134202866827) + (0.943956631183503 * x[:, 2])) - (-7.29644612837551 * x[:, 1]))) * ((x[:, 2] * 0.320773783610343) ** 2.0 - np.log((x[:, 2] * -0.614353449399432) ** 2.0))) * 0.179167001675143) + 0.867059210850232)"
469,saturated,ok,ok,0.020199,0.003014,7,7,7,7,7,0,0,58,69,48,31,(5.34156525562247 * theta - sqr(log(sqr(-2.56077771687778 * theta)))) / sqr(exp(-0.154357875259693 * alpha) / (1.44699616082348 * alpha - -4.21012439681032 * beta)) * 0.0106733697325289 + 0.710542339163885,(((((5.34156525562247 * theta) - (log(((-2.56077771687778 * theta) ** 2.0)) ** 2.0)) / ((exp((-0.154357875259693 * alpha)) / ((1.44699616082348 * alpha) + (4.21012439681032 * beta))) ** 2.0)) * 0.0106733697325289) + 0.710542339163885),"(((((5.34156525562247 * x[:, 2]) - np.log((x[:, 2] * -2.56077771687778) ** 2.0) ** 2.0) / (np.exp((-0.154357875259693 * x[:, 0])) / ((x[:, 0] * 1.44699616082348) - (-4.21012439681032 * x[:, 1]))) ** 2.0) * 1.06733697325289e-2) + 0.710542339163885)"
470,saturated,ok,ok,0.021828,0.166931,7,6,7,6,7,-1,-1,100,111,52,23,exp(0.357425361909524 * alpha) * (2.00436913181447 * beta) * (exp(0.105724722658979 * alpha) - sqr(3.27787100257598 - 1.02140815867661 * theta)) * -0.203437297086879 + 0.583276689340532,(((exp((0.105724722658979 * alpha)) - ((3.27787100257598 + (-1.02140815867661 * theta)) ** 2.0)) * (exp((0.357425361909524 * alpha)) * (beta * -0.40776343854071007))) + 0.583276689340532),"(((np.exp((0.357425361909524 * x[:, 0])) * (x[:, 1] * (np.exp((x[:, 0] * 0.105724722658979)) - (3.27787100257598 - (1.02140815867661 * x[:, 2])) ** 2.0))) * -0.40776343854071007) + 0.583276689340532)"
471,saturated,ok,ok,0.021607,0.171064,7,6,7,6,7,-1,-1,99,110,51,22,exp(0.346049781841174 * alpha) * (1.62893414484472 * beta) * (0.419544246222367 * alpha - sqr(3.60720815683897 - 1.11998331538154 * theta)) * -0.203809855760495 + -0.453736355140848,((((0.419544246222367 * alpha) - ((3.60720815683897 + (-1.11998331538154 * theta)) ** 2.0)) * (exp((0.346049781841174 * alpha)) * (beta * -0.3319928331041477))) + -0.453736355140848),"(((np.exp((0.346049781841174 * x[:, 0])) * (x[:, 1] * ((x[:, 0] * 0.419544246222367) - (3.60720815683897 - (1.11998331538154 * x[:, 2])) ** 2.0))) * -0.3319928331041477) + -0.453736355140848)"
472,saturated,ok,ok,0.022021,0.010525,7,5,7,5,7,-2,-2,93,103,46,19,2.44416714406967 * beta * (-0.193346414152583 * alpha) * (9.10183060540044 * theta - sqr(-4.19908244696673 * theta + 12.3262985606626)) * 0.054083422051624 + 1.46115870823459,((((9.10183060540044 * theta) - (((-4.19908244696673 * theta) + 12.3262985606626) ** 2.0)) * ((beta * alpha) * -0.02555825429478169)) + 1.46115870823459),"((((x[:, 1] * x[:, 0]) * ((9.10183060540044 * x[:, 2]) - ((x[:, 2] * -4.19908244696673) + 12.3262985606626) ** 2.0)) * -2.555825429478169e-2) + 1.46115870823459)"
473,saturated,ok,ok,0.020406,0.147182,6,6,6,6,6,0,0,62,73,44,20,exp(0.336213330562063 * beta) * (sqr(-8.21724194452418 - -2.58765602221137 * theta) - 3.31137954255809 * alpha) * 0.146475559015215 + 0.247753533774338,(((exp((0.336213330562063 * beta)) * (((-8.21724194452418 + (2.58765602221137 * theta)) ** 2.0) + (-3.31137954255809 * alpha))) * 0.146475559015215) + 0.247753533774338),"(((np.exp((0.336213330562063 * x[:, 1])) * ((-8.21724194452418 - (-2.58765602221137 * x[:, 2])) ** 2.0 - (3.31137954255809 * x[:, 0]))) * 0.146475559015215) + 0.247753533774338)"
474,saturated,ok,ok,0.020662,0.289628,6,5,6,5,6,-1,-1,53,62,37,17,-0.0846480662367806 * beta * (6.76073596936121 * theta - sqr(10.9422220125478 - 3.7272486435769 * theta)) * 1.00044547208136 + 0.395645929704959,((((6.76073596936121 * theta) - ((10.9422220125478 + (-3.7272486435769 * theta)) ** 2.0)) * (beta * -0.08468577458703021)) + 0.395645929704959),"(((x[:, 1] * ((6.76073596936121 * x[:, 2]) - (10.9422220125478 - (x[:, 2] * 3.7272486435769)) ** 2.0)) * -8.468577458703021e-2) + 0.395645929704959)"
475,saturated,simplified_domain_error,ok,0.019715,0.005108,5,4,5,4,5,-1,-1,42,49,30,16,2.91005154283701 * beta * (0.682606122012338 * theta - log(sqr(-1.01868777569792 * theta))) * 3.06269686400831 + 0.359855065321131,((((0.682606122012338 * theta) - (2.0 * log((-1.01868777569792 * theta)))) * (beta * 8.912605734349455)) + 0.359855065321131),"(((x[:, 1] * ((0.682606122012338 * x[:, 2]) - np.log((x[:, 2] * -1.01868777569792) ** 2.0))) * 8.912605734349455) + 0.359855065321131)"
476,saturated,ok,ok,0.020202,0.190337,5,5,5,5,5,0,0,44,53,34,15,(sqr(-7.88935726040785 - -2.4901617788215 * theta) - 3.2618697415763 * alpha) * 0.443426149697669 + 0.516645524868568,(((((-7.88935726040785 + (2.4901617788215 * theta)) ** 2.0) + (-3.2618697415763 * alpha)) * 0.443426149697669) + 0.516645524868568),"((((-7.88935726040785 - (-2.4901617788215 * x[:, 2])) ** 2.0 - (3.2618697415763 * x[:, 0])) * 0.443426149697669) + 0.516645524868568)"
477,saturated,ok,ok,0.011157,0.001104,4,4,4,4,4,0,0,35,42,27,11,sqr(-2.32190700047031 * theta + 7.39103402206864) * 0.57855018430615 + -4.31913325349297,(((((-2.32190700047031 * theta) + 7.39103402206864) ** 2.0) * 0.57855018430615) + -4.31913325349297),"((((-2.32190700047031 * x[:, 2]) + 7.39103402206864) ** 2.0 * 0.57855018430615) + -4.31913325349297)"
478,saturated,ok,ok,0.017745,0.148778,4,4,4,4,4,0,0,27,33,22,11,(-0.406818591198029 * beta - 1.60772623274407 * alpha) * 1.59404720612716 + 9.36684307610475,((((-0.406818591198029 * beta) + (-1.60772623274407 * alpha)) * 1.59404720612716) + 9.36684307610475),"((((-0.406818591198029 * x[:, 1]) - (1.60772623274407 * x[:, 0])) * 1.59404720612716) + 9.36684307610475)"
479,saturated,ok,ok,0.010036,0.001010,3,3,3,3,3,0,0,19,23,16,8,exp(-0.189768993411468 * alpha) * 22.1437404138943 + -13.0481079693384,((exp((-0.189768993411468 * alpha)) * 22.1437404138943) + -13.0481079693384),"((np.exp((-0.189768993411468 * x[:, 0])) * 22.1437404138943) + -13.0481079693384)"
480,saturated,ok,ok,0.019444,0.002277,3,2,3,2,3,-1,-1,21,25,15,5,1.47722076073129 * alpha * -1.64501237788885 + 7.00960957764328,((alpha * -2.430046436277355) + 7.00960957764328),"((x[:, 0] * -2.430046436277355) + 7.00960957764328)"
481,cutoff_hit,ok,ok,0.122653,0.490456,20,18,20,18,20,-2,-2,57195,57243,8551,63,((2.39369309759414 * theta + -5.19924002691032) * (-0.245075878467827 * beta * 0.209998150744824) * alpha * ((-1.05690584059511 - -0.244731237439301 * theta) * (1.82548198928938 - (-0.515742273889482 * alpha - -0.174148949716481 * theta))) * (-3.10009380602601 * beta + -1.21415986493776 * alpha) - ((2.56631393510279 * alpha - 4.27571317783681 * theta) / (-2.78678844903452 - -2.14907887718412 * theta) + 0.25984927264366 * beta - (cube(0.434655005818823 * theta) + -2.46261735265434 * alpha))) * 0.299547778989335 + 0.633370813148769,(((((beta * ((((theta + -2.172057910070421) * -0.12319256728133349) * ((alpha * ((-1.05690584059511 + (0.244731237439301 * theta)) * ((1.82548198928938 + (0.515742273889482 * alpha)) + (-0.174148949716481 * theta)))) * ((-3.10009380602601 * beta) + (-1.21415986493776 * alpha)))) + -0.25984927264366)) - (((2.56631393510279 * alpha) + (-4.27571317783681 * theta)) / (-2.78678844903452 + (2.14907887718412 * theta)))) + (((0.434655005818823 * theta) ** 3.0) + (-2.46261735265434 * alpha))) * 0.299547778989335) + 0.633370813148769),"((((x[:, 2] * 0.434655005818823) ** 3.0 + ((x[:, 1] * (-0.25984927264366 + ((1.82548198928938 - ((x[:, 0] * -0.515742273889482) - (x[:, 2] * -0.174148949716481))) * (-0.12319256728133349 * ((-1.05690584059511 - (x[:, 2] * -0.244731237439301)) * (x[:, 0] * (((x[:, 1] * -3.10009380602601) + (x[:, 0] * -1.21415986493776)) * (x[:, 2] + -2.172057910070421)))))))) + ((x[:, 0] * -2.46261735265434) + (((x[:, 0] * 2.56631393510279) - (x[:, 2] * 4.27571317783681)) / ((x[:, 2] * -2.14907887718412) + 2.78678844903452))))) * 0.299547778989335) + 0.633370813148769)"
482,saturated,ok,ok,0.104347,0.365171,18,15,18,15,18,-3,-3,728,749,147,56,((2.49764363583884 * theta + -5.14613640796546) * (-0.262918598256928 * beta * 0.225083708962535) * alpha * (-1.05973541790986 - -0.246532641318982 * theta) * (-1.91018738418199 * beta + -3.00533677857904 * alpha) - ((-1.16042285297756 - -0.906390098877498 * theta) / (-3.17671916743337 - -2.39561706457543 * theta) + (-1.33477231951453 * beta - (5.27504487154361 * theta - cube(0.507476371509037 * theta))) * exp(-0.953255358356842 * alpha))) * 0.744621952266896 + -0.427388193326746,(((((((beta * (theta + -2.06039658105073)) * (((theta + -4.298560272749833) * alpha) * -0.036439320765617525)) * ((-1.91018738418199 * beta) + (-3.00533677857904 * alpha))) - ((-1.16042285297756 + (0.906390098877498 * theta)) / (-3.17671916743337 + (2.39561706457543 * theta)))) - ((((-1.33477231951453 * beta) + (-5.27504487154361 * theta)) + ((0.507476371509037 * theta) ** 3.0)) * exp((-0.953255358356842 * alpha)))) * 0.744621952266896) + -0.427388193326746),"((((x[:, 1] * ((x[:, 0] * (-1.05973541790986 - (x[:, 2] * -0.246532641318982))) * (-0.14780728657536937 * (((x[:, 1] * -1.91018738418199) + (x[:, 0] * -3.00533677857904)) * (x[:, 2] + -2.06039658105073))))) - (((x[:, 2] + -1.2802686772667355) * (-0.3783534990965409 / (1.3260546580704764 - x[:, 2]))) + (((x[:, 1] * -1.33477231951453) - ((x[:, 2] * 5.27504487154361) - (x[:, 2] * 0.507476371509037) ** 3.0)) * np.exp((x[:, 0] * -0.953255358356842))))) * 0.744621952266896) + -0.427388193326746)"
483,saturated,ok,ok,0.102227,0.374678,18,15,18,15,18,-3,-3,309,330,115,50,((2.5134712981365 * theta + -5.140858111289) * (-0.343779817219243 * beta * 0.317239911759375) * alpha * (-1.08109771272464 - -0.249406564153986 * theta) * (-1.80707705893988 * beta + -3.07787034750962 * alpha) - ((-1.25707000227271 - -0.91191292028915 * theta) / (-3.15030072779966 - -2.38062894842652 * theta) + -0.299897641745754 * beta - (4.11351162424176 * theta + 6.67581481105286) * exp(-0.851150893923702 * alpha))) * 0.393072622773753 + -0.583811061547552,(((((beta * ((((theta + -2.0453219876035416) * (((theta + -4.334680269510308) * alpha) * -0.06836754836962841)) * ((-1.80707705893988 * beta) + (-3.07787034750962 * alpha))) + 0.299897641745754)) - ((-1.25707000227271 + (0.91191292028915 * theta)) / (-3.15030072779966 + (2.38062894842652 * theta)))) + (((4.11351162424176 * theta) + 6.67581481105286) * exp((-0.851150893923702 * alpha)))) * 0.393072622773753) + -0.583811061547552),"(((((((x[:, 2] * 4.11351162424176) + 6.67581481105286) * np.exp((x[:, 0] * -0.851150893923702))) + (x[:, 1] * (0.299897641745754 + ((x[:, 0] * (-1.08109771272464 - (x[:, 2] * -0.249406564153986))) * (-0.2741208861183687 * (((x[:, 1] * -1.80707705893988) + (x[:, 0] * -3.07787034750962)) * (x[:, 2] + -2.0453219876035416))))))) - ((x[:, 2] + -1.378497852485868) * (-0.38305546141152325 / (1.3233060657696596 - x[:, 2])))) * 0.393072622773753) + -0.583811061547552)"
484,saturated,ok,ok,0.105081,0.430657,17,14,17,15,17,-3,-2,287,306,105,53,((2.46593153739558 * theta + -5.1723217052733) * (-0.456380096667312 * beta * 0.425478488739322) * alpha * (-1.13768318285919 - -0.260680042273289 * theta) * (-2.1605126099932 * beta + -2.8589771682229 * alpha) - ((2.356610875496 * alpha - 3.99219898042815 * theta) / (-3.13766353477467 - -2.40081529523838 * theta) + -0.429917718272197 * beta - (cube(0.4236749868218 * theta) + -3.1332735905088 * alpha))) * 0.196606070912207 + 0.933294721046892,(((((beta * ((((theta + -2.097512289711053) * (((theta + -4.364289544139623) * alpha) * -0.12482256470483485)) * ((-2.1605126099932 * beta) + (-2.8589771682229 * alpha))) + 0.429917718272197)) - (((2.356610875496 * alpha) + (-3.99219898042815 * theta)) / (-3.13766353477467 + (2.40081529523838 * theta)))) + (((0.4236749868218 * theta) ** 3.0) + (-3.1332735905088 * alpha))) * 0.196606070912207) + 0.933294721046892),"((((x[:, 2] * 0.4236749868218) ** 3.0 + ((x[:, 1] * (0.429917718272197 + ((x[:, 0] * (-1.13768318285919 - (x[:, 2] * -0.260680042273289))) * (-0.4788343734192535 * (((x[:, 1] * -2.1605126099932) + (x[:, 0] * -2.8589771682229)) * (x[:, 2] + -2.097512289711053)))))) + ((x[:, 0] * -3.1332735905088) + (((x[:, 0] * 2.356610875496) - (x[:, 2] * 3.99219898042815)) / ((x[:, 2] * -2.40081529523838) + 3.13766353477467))))) * 0.196606070912207) + 0.933294721046892)"
485,saturated,ok,ok,0.100835,0.385398,15,12,15,12,15,-3,-3,261,277,89,41,((2.4948164399721 * theta + -5.15918527321508) * (-0.476234843211582 * beta * 0.45248652196049) * alpha * (-1.13519998244036 - -0.264279029427143 * theta) * (-2.05619549248737 * beta + -2.93570336685892 * alpha) - ((1.53402285473868 * alpha - 2.65212104756091 * theta) / (-4.25657178863931 - -3.2361509636904 * theta) + 3.90692738165331 * alpha)) * 0.183500333480056 + 2.20155029375226,((((alpha * ((((-2.05619549248737 * beta) + (-2.93570336685892 * alpha)) * ((beta * (theta + -2.0679618710837)) * ((theta + -4.295459934528458) * -0.14207841871576435))) + -3.90692738165331)) - (((1.53402285473868 * alpha) + (-2.65212104756091 * theta)) / (-4.25657178863931 + (3.2361509636904 * theta)))) * 0.183500333480056) + 2.20155029375226),"((((x[:, 0] * ((x[:, 1] * (((x[:, 1] * -2.05619549248737) + (x[:, 0] * -2.93570336685892)) * (((x[:, 2] + -2.0679618710837) * (x[:, 2] + -4.295459934528458)) * -0.14207841871576435))) + -3.90692738165331)) + (-0.30900907010210454 * (((x[:, 0] * 1.53402285473868) - (x[:, 2] * 2.65212104756091)) / (x[:, 2] + -1.3153192902302853)))) * 0.183500333480056) + 2.20155029375226)"
486,saturated,ok,ok,0.026022,0.086845,14,13,14,13,14,-1,-1,271,287,93,47,((-4.07898873149878 * beta - 9.29939616819704 * alpha) / (7.83586652502167 * alpha - 1.75645005058827 * theta) + 1.96616177301036 * theta + -0.439407512086075 * alpha) * (-0.342487724015017 * alpha - -0.0981845443949891 * theta) * (-1.40238925616119 - -0.311338001239885 * theta) * (-3.37634832317892 * beta + 0.22800621848605 * alpha) * 1.02637487931694 + 2.03543837231773,(((((((-4.07898873149878 * beta) + (-9.29939616819704 * alpha)) / ((7.83586652502167 * alpha) + (-1.75645005058827 * theta))) + (1.96616177301036 * theta)) + (-0.439407512086075 * alpha)) * (((-0.342487724015017 * alpha) + (0.0981845443949891 * theta)) * (((-3.37634832317892 * beta) + (0.22800621848605 * alpha)) * ((theta + -4.504394743257356) * 0.3195495034493643)))) + 2.03543837231773),"((0.3195495034493643 * (((((((-4.07898873149878 * x[:, 1]) - (9.29939616819704 * x[:, 0])) / ((x[:, 0] * 7.83586652502167) - (1.75645005058827 * x[:, 2]))) + (x[:, 2] * 1.96616177301036)) + (x[:, 0] * -0.439407512086075)) * ((x[:, 0] * -0.342487724015017) - (x[:, 2] * -9.81845443949891e-2))) * (((x[:, 1] * -3.37634832317892) + (x[:, 0] * 0.22800621848605)) * (x[:, 2] + -4.504394743257356)))) + 2.03543837231773)"
487,saturated,ok,ok,0.025862,0.076473,13,12,13,12,13,-1,-1,254,269,85,41,(-6.66154450510374 * theta / (7.58581515993589 * alpha - -2.80149704823124 * theta) + 0.406696863764883 * theta + -0.105693729799647 * alpha) * (-1.16240151348953 * alpha - -0.20227017218043 * theta) * (-1.68766640214293 - -0.385502450800163 * theta) * (-3.94528049686126 * beta + 0.36770243041467 * alpha) * 1.42233795840882 + 0.883393407506849,((((theta * ((-6.66154450510374 / ((7.58581515993589 * alpha) + (2.80149704823124 * theta))) + 0.406696863764883)) + (-0.105693729799647 * alpha)) * (((-1.16240151348953 * alpha) + (0.20227017218043 * theta)) * (((-3.94528049686126 * beta) + (0.36770243041467 * alpha)) * ((theta + -4.377835727477083) * 0.5483147688327005)))) + 0.883393407506849),"((((x[:, 2] * (0.406696863764883 + (-6.66154450510374 / ((7.58581515993589 * x[:, 0]) - (x[:, 2] * -2.80149704823124))))) + (x[:, 0] * -0.105693729799647)) * (0.5483147688327005 * (((x[:, 0] * -1.16240151348953) - (x[:, 2] * -0.20227017218043)) * (((-3.94528049686126 * x[:, 1]) + (x[:, 0] * 0.36770243041467)) * (x[:, 2] + -4.377835727477083))))) + 0.883393407506849)"
488,saturated,ok,ok,0.101912,0.107134,12,9,12,10,12,-3,-2,240,253,75,35,((2.94675830353163 * theta + -4.94015385296711) * (-0.881064353781755 * beta * 0.877259566704331) * alpha * (-1.27059906685927 - -0.255731307880846 * theta) * (-2.52581056781121 * theta + cube(0.465269699881224 * theta)) - (-8.56282729141096 * beta + -1.80052048238249 * alpha)) * 0.149222937208605 + -0.00567442422992109,((((beta * ((((theta + -1.6764706650852348) * (((theta + -4.9684924281984495) * alpha) * -0.5824573896854881)) * ((-2.52581056781121 * theta) + ((0.465269699881224 * theta) ** 3.0))) + 8.56282729141096)) + (1.80052048238249 * alpha)) * 0.149222937208605) + -0.00567442422992109),"((((x[:, 1] * (8.56282729141096 + ((x[:, 0] * (-1.27059906685927 - (x[:, 2] * -0.255731307880846))) * (-2.2776147141001406 * (((x[:, 2] * -2.52581056781121) + (x[:, 2] * 0.465269699881224) ** 3.0) * (x[:, 2] + -1.6764706650852348)))))) + (x[:, 0] * 1.80052048238249)) * 0.149222937208605) + -5.67442422992109e-3)"
489,saturated,ok,ok,0.107479,0.102458,12,9,12,10,12,-3,-2,236,248,71,33,((2.51752339598385 * theta + -5.14696924342054) * (-0.594969577480087 * beta * 0.5872632558495) * alpha * (-1.14201760432269 - -0.263671464575447 * theta) * (-2.58492052262208 * beta + -2.39081460415907 * alpha) - (-1.71014359469421 * beta + 7.12228660584821 * alpha)) * 0.115202335544931 + 2.472915720766,((((beta * ((((theta + -2.044457362990703) * (((theta + -4.331214248616247) * alpha) * -0.23193390219481066)) * ((-2.58492052262208 * beta) + (-2.39081460415907 * alpha))) + 1.71014359469421)) + (-7.12228660584821 * alpha)) * 0.115202335544931) + 2.472915720766),"((((x[:, 1] * (1.71014359469421 + ((x[:, 0] * (-1.14201760432269 - (x[:, 2] * -0.263671464575447))) * (-0.8796321686469226 * (((x[:, 1] * -2.58492052262208) + (x[:, 0] * -2.39081460415907)) * (x[:, 2] + -2.044457362990703)))))) + (x[:, 0] * -7.12228660584821)) * 0.115202335544931) + 2.472915720766)"
490,saturated,ok,ok,0.099244,0.096222,11,8,11,8,11,-3,-3,237,248,68,27,((2.47730906181825 * theta + -5.153227417062) * (-0.175262194006725 * beta * 0.202566757940077) * alpha * (-1.09822145393947 - -0.255854469419438 * theta) * (-2.59095525015591 * beta + -2.35001432569083 * alpha) - 0.81816270161717 * alpha) * 1.2018279033563 + 3.21950443484554,(((alpha * ((((-2.59095525015591 * beta) + (-2.35001432569083 * alpha)) * ((beta * (theta + -2.080171382927784)) * ((theta + -4.292367674606019) * -0.02250244042333898))) + -0.81816270161717)) * 1.2018279033563) + 3.21950443484554),"(((x[:, 0] * ((x[:, 1] * (((-1.09822145393947 - (x[:, 2] * -0.255854469419438)) * ((x[:, 1] * -2.59095525015591) + (x[:, 0] * -2.35001432569083))) * (x[:, 2] + -2.080171382927784))) + 9.302572520264178)) * -0.10570095123117251) + 3.21950443484554)"
491,saturated,ok,ok,0.030270,0.044057,11,9,11,9,11,-2,-2,233,245,70,29,(cbrt(3.6347520189445 * beta) + (2.83134618350596 * theta + -4.94443977462571) * -0.0494633898403546 * alpha * (-1.09428609894581 - -0.235657633850002 * theta) * (-3.23288381756509 * beta + 0.141960770046377 * alpha)) * 4.17071730493366 + -5.77917230501779,(((((3.6347520189445 * beta) ** 0.3333333333333333) + (((theta + -1.7463211681530155) * (((theta + -4.643541908947164) * alpha) * -0.03300337560352635)) * ((-3.23288381756509 * beta) + (0.141960770046377 * alpha)))) * 4.17071730493366) + -5.77917230501779),"((((3.6347520189445 * x[:, 1]) ** 0.3333333333333333 + ((-3.300337560352635e-2 * ((x[:, 0] * (x[:, 2] + -1.7463211681530155)) * (x[:, 2] + -4.643541908947164))) * ((x[:, 1] * -3.23288381756509) + (x[:, 0] * 0.141960770046377)))) * 4.17071730493366) + -5.77917230501779)"
492,saturated,ok,ok,0.030209,0.327649,10,8,10,8,10,-2,-2,228,239,66,27,(-9.43254312235167 * alpha - (-2.16177769477113 - -0.494195125893423 * theta) * 1.60436582251366 * beta * (-1.87950803521961 - -0.938303380287184 * theta) * (-0.545327809488231 * beta + -5.35845258725623 * alpha)) * 0.0958939608416748 + 3.3743628646376,((((-9.43254312235167 * alpha) - (((theta + -4.3743403799521365) * ((theta + -2.003092043262547) * (beta * 0.743952384977208))) * ((-0.545327809488231 * beta) + (-5.35845258725623 * alpha)))) * 0.0958939608416748) + 3.3743628646376),"((((-9.43254312235167 * x[:, 0]) + (((((x[:, 1] * -0.545327809488231) + (x[:, 0] * -5.35845258725623)) * (x[:, 1] * (x[:, 2] + -4.3743403799521365))) * (x[:, 2] + -2.003092043262547)) * -0.743952384977208)) * 9.58939608416748e-2) + 3.3743628646376)"
493,saturated,ok,ok,0.040591,0.090229,9,6,9,6,9,-3,-3,95,104,44,19,((2.56785992188738 * theta + -5.14508480744784) * (0.644180229614044 * beta * 0.765999790285879) * alpha * (-1.49673789138583 - -0.34147447178036 * theta) - 0.908962073130893 * alpha) * 0.993756884353866 + 3.47242106183396,(((alpha * (-0.908962073130893 + ((theta + -2.0036469916420505) * (beta * ((theta + -4.383161890791496) * 0.43267879699362316))))) * 0.993756884353866) + 3.47242106183396),"((x[:, 0] * (0.993756884353866 * (-0.908962073130893 + (x[:, 1] * (((x[:, 2] + -2.0036469916420505) * (x[:, 2] + -4.383161890791496)) * 0.43267879699362316))))) + 3.47242106183396)"
494,saturated,ok,ok,0.044638,0.073785,8,5,8,5,8,-3,-3,211,219,53,18,(2.60818114610789 * theta + -5.16990090069571) * exp(0.419585555955324 * alpha) * ((-1.86204124562962 - -0.420537902818507 * theta) * 0.399445844129319) * beta * 0.818151842828379 + 1.2224619562908,((exp((0.419585555955324 * alpha)) * ((theta + -1.9821862865662523) * (beta * ((theta + -4.427760810975527) * 0.3584550603820531)))) + 1.2224619562908),"((((x[:, 1] * (np.exp((0.419585555955324 * x[:, 0])) * (x[:, 2] + -1.9821862865662523))) * (x[:, 2] + -4.427760810975527)) * 0.3584550603820531) + 1.2224619562908)"
495,saturated,ok,ok,0.096461,0.090403,8,4,8,5,8,-4,-3,205,212,48,17,(2.66284560595757 * theta + -5.15482570821792) * -1.0904686285966 * alpha * ((-0.865093825402177 - -0.194345571923152 * theta) * -0.707061144544923) * beta * 1.1294037007441 + 1.46115870829877,((beta * ((theta + -1.9358334920676799) * (alpha * ((theta + -4.45131739736397) * 0.45065063842401765)))) + 1.46115870829877),"((((-0.865093825402177 - (x[:, 2] * -0.194345571923152)) * x[:, 0]) * (2.3188109405559993 * ((x[:, 2] + -1.9358334920676799) * x[:, 1]))) + 1.46115870829877)"
