dataset,raw_index,algorithm_raw,algorithm,algo_row,is_paper_row,drop_reason,n_params,n_rank,mode,original_expr,sympy_expr,orig_status,orig_runtime_ms,orig_nodes,orig_params,simpl_nodes,simpl_params,orig_total_size,orig_egraph_nodes,orig_eclass_count,orig_passes,orig_extracted_cost,orig_rendered,sympy_status,sympy_runtime_ms,orig_nodes_sympy,orig_params_sympy,simpl_nodes_sympy,simpl_params_sympy,sympy_total_size,sympy_egraph_nodes,sympy_eclass_count,sympy_passes,sympy_extracted_cost,sympy_rendered
pagie,140,Operon,Operon,21,1,kept,13.0,8.0,egglog-baseline,(0.0056000440381467 + (0.9965137243270874 * ((0.7391300201416016 + (exp((((-26.2499160766601562) * x1) * (0.1143757924437523 * x1))) * (((-49.5787200927734375) * x1) * (0.0202242378145456 * x1)))) - (exp(((2.2524499893188477 * x1) * ((-0.3599792122840881) * x1))) + (exp((exp((((-0.7799134254455566) * x0) * (1.5038967132568359 * x0))) * (-1.7264224290847778))) * (-1.2398984432220459)))))),(5.6000440381467e-3) + ((0.9965137243270874) * (((0.7391300201416016) + ((exp((-3.002354952849999) * ((x1) * (x1)))) * (((x1) * (x1)) * (-1.0026918256970403)))) - ((exp(((x1) * (x1)) * (-0.8108351728643014))) + ((exp((exp((-1.172909237152453) * ((x0) * (x0)))) * (-1.7264224290847778))) * (-1.239898443222046))))),saturated,193.208917,45,13,37,9,98,109,58,2,90,(0.0056000440381467 + (0.9965137243270874 * (((0.7391300201416016 + (exp((-3.002354952849999 * (x1 * x1))) * (-1.0026918256970403 * (x1 * x1)))) - exp((-0.8108351728643014 * (x1 * x1)))) - (exp((exp((-1.172909237152453 * (x0 * x0))) * -1.7264224290847778)) * -1.239898443222046)))),saturated,189.276625,37,9,37,9,103,114,60,1,90,(0.0056000440381467 + (0.9965137243270874 * ((0.7391300201416016 + (exp((-3.002354952849999 * (x1 * x1))) * ((x1 * x1) * -1.0026918256970403))) - (exp(((x1 * x1) * -0.8108351728643014)) + (exp((exp((-1.172909237152453 * (x0 * x0))) * -1.7264224290847778)) * -1.239898443222046)))))
pagie,140,Operon,Operon,21,1,kept,13.0,8.0,egglog-height-guard,(0.0056000440381467 + (0.9965137243270874 * ((0.7391300201416016 + (exp((((-26.2499160766601562) * x1) * (0.1143757924437523 * x1))) * (((-49.5787200927734375) * x1) * (0.0202242378145456 * x1)))) - (exp(((2.2524499893188477 * x1) * ((-0.3599792122840881) * x1))) + (exp((exp((((-0.7799134254455566) * x0) * (1.5038967132568359 * x0))) * (-1.7264224290847778))) * (-1.2398984432220459)))))),(5.6000440381467e-3) + ((0.9965137243270874) * (((0.7391300201416016) + ((exp((-3.002354952849999) * ((x1) * (x1)))) * (((x1) * (x1)) * (-1.0026918256970403)))) - ((exp(((x1) * (x1)) * (-0.8108351728643014))) + ((exp((exp((-1.172909237152453) * ((x0) * (x0)))) * (-1.7264224290847778))) * (-1.239898443222046))))),saturated,240.604209,45,13,37,9,134,182,95,2,90,(0.0056000440381467 + (0.9965137243270874 * (((0.7391300201416016 + (exp((-3.002354952849999 * (x1 * x1))) * (-1.0026918256970403 * (x1 * x1)))) - exp((-0.8108351728643014 * (x1 * x1)))) - (exp((exp((-1.172909237152453 * (x0 * x0))) * -1.7264224290847778)) * -1.239898443222046)))),saturated,227.995208,37,9,37,9,134,182,95,2,90,(0.0056000440381467 + (0.9965137243270874 * (((0.7391300201416016 + (exp((-3.002354952849999 * (x1 * x1))) * ((x1 * x1) * -1.0026918256970403))) - exp(((x1 * x1) * -0.8108351728643014))) - (exp((exp((-1.172909237152453 * (x0 * x0))) * -1.7264224290847778)) * -1.239898443222046))))
pagie,141,Operon,Operon,22,1,kept,12.0,7.0,egglog-baseline,(0.0059260418638587 + (0.9963514208793640 * (((1.9877398014068604 + ((((-0.0255243461579084) * x1) * (39.2693595886230469 * x1)) * exp((((-0.0006980864563957) * x1) * (4245.9946289062500000 * x1))))) - exp((((-0.0209862142801285) * x1) * (38.7934265136718750 * x1)))) - exp((exp((-2.6416935920715332)) + ((0.0101619474589825 * x0) * ((-75.6802444458007812) * x0))))))),(5.9260418638587e-3) + ((0.996351420879364) * ((((1.9877398014068604) + (((-1.002324727539394) * ((x1) * (x1))) * (exp(((x1) * (x1)) * (-2.9640713443683393))))) - (exp(((x1) * (x1)) * (-0.8141271614763362)))) - (exp((7.124051495942774e-2) + ((-0.7690586677411797) * ((x0) * (x0))))))),saturated,200.082292,43,12,34,8,92,102,53,2,82,(0.0059260418638587 + (0.996351420879364 * (((1.9877398014068604 + ((-1.002324727539394 * (x1 * x1)) * exp((-2.9640713443683393 * (x1 * x1))))) - exp((-0.8141271614763362 * (x1 * x1)))) - exp((0.07124051495942774 + (-0.7690586677411797 * (x0 * x0))))))),saturated,172.069375,34,8,34,8,92,102,53,1,82,(0.0059260418638587 + (0.996351420879364 * (((1.9877398014068604 + ((-1.002324727539394 * (x1 * x1)) * exp(((x1 * x1) * -2.9640713443683393)))) - exp(((x1 * x1) * -0.8141271614763362))) - exp((0.07124051495942774 + (-0.7690586677411797 * (x0 * x0)))))))
pagie,141,Operon,Operon,22,1,kept,12.0,7.0,egglog-height-guard,(0.0059260418638587 + (0.9963514208793640 * (((1.9877398014068604 + ((((-0.0255243461579084) * x1) * (39.2693595886230469 * x1)) * exp((((-0.0006980864563957) * x1) * (4245.9946289062500000 * x1))))) - exp((((-0.0209862142801285) * x1) * (38.7934265136718750 * x1)))) - exp((exp((-2.6416935920715332)) + ((0.0101619474589825 * x0) * ((-75.6802444458007812) * x0))))))),(5.9260418638587e-3) + ((0.996351420879364) * ((((1.9877398014068604) + (((-1.002324727539394) * ((x1) * (x1))) * (exp(((x1) * (x1)) * (-2.9640713443683393))))) - (exp(((x1) * (x1)) * (-0.8141271614763362)))) - (exp((7.124051495942774e-2) + ((-0.7690586677411797) * ((x0) * (x0))))))),saturated,226.553916,43,12,34,8,125,169,87,2,82,(0.0059260418638587 + (0.996351420879364 * (((1.9877398014068604 + ((-1.002324727539394 * (x1 * x1)) * exp((-2.9640713443683393 * (x1 * x1))))) - exp((-0.8141271614763362 * (x1 * x1)))) - exp((0.07124051495942774 + (-0.7690586677411797 * (x0 * x0))))))),saturated,205.871542,34,8,34,8,125,169,87,1,82,(0.0059260418638587 + (0.996351420879364 * (((1.9877398014068604 + ((-1.002324727539394 * (x1 * x1)) * exp(((x1 * x1) * -2.9640713443683393)))) - exp(((x1 * x1) * -0.8141271614763362))) - exp((0.07124051495942774 + (-0.7690586677411797 * (x0 * x0)))))))
pagie,142,Operon,Operon,23,1,kept,13.0,8.0,egglog-baseline,(0.0007810645620339 + (0.9995014071464539 * (((((-1.0057448148727417) + ((0.7655488848686218 * x0) * ((-1.5458080768585205) * x0))) * exp(((0.4586827158927917 * x0) * ((-3.1686115264892578) * x0)))) + (2.9749636650085449 + exp(((-0.3110347986221313) + ((3.0109248161315918 * x1) * ((-1.1550782918930054) * x1)))))) - exp(exp(((23.0867309570312500 * x1) * ((-0.0377156287431717) * x1))))))),(7.810645620339e-4) + ((0.9995014071464539) * (((((-1.0057448148727417) + ((-1.1833916494599492) * ((x0) * (x0)))) * (exp(((x0) * (x0)) * (-1.4533873405792972)))) + ((2.974963665008545) + (exp((-0.3110347986221313) + ((-3.4778538936355403) * ((x1) * (x1))))))) - (exp(exp(((x1) * (x1)) * (-0.8707305736688796)))))),saturated,204.399625,45,13,37,9,85,96,56,2,90,(0.0007810645620339 + (0.9995014071464539 * ((((-1.0057448148727417 + (-1.1833916494599492 * (x0 * x0))) * exp((-1.4533873405792972 * (x0 * x0)))) + (2.974963665008545 + exp((-0.3110347986221313 + (-3.4778538936355403 * (x1 * x1)))))) - exp(exp((-0.8707305736688796 * (x1 * x1))))))),saturated,183.009042,37,9,37,9,85,96,56,1,90,(0.0007810645620339 + (0.9995014071464539 * ((((-1.0057448148727417 + (-1.1833916494599492 * (x0 * x0))) * exp(((x0 * x0) * -1.4533873405792972))) + (2.974963665008545 + exp((-0.3110347986221313 + (-3.4778538936355403 * (x1 * x1)))))) - exp(exp(((x1 * x1) * -0.8707305736688796))))))
pagie,142,Operon,Operon,23,1,kept,13.0,8.0,egglog-height-guard,(0.0007810645620339 + (0.9995014071464539 * (((((-1.0057448148727417) + ((0.7655488848686218 * x0) * ((-1.5458080768585205) * x0))) * exp(((0.4586827158927917 * x0) * ((-3.1686115264892578) * x0)))) + (2.9749636650085449 + exp(((-0.3110347986221313) + ((3.0109248161315918 * x1) * ((-1.1550782918930054) * x1)))))) - exp(exp(((23.0867309570312500 * x1) * ((-0.0377156287431717) * x1))))))),(7.810645620339e-4) + ((0.9995014071464539) * (((((-1.0057448148727417) + ((-1.1833916494599492) * ((x0) * (x0)))) * (exp(((x0) * (x0)) * (-1.4533873405792972)))) + ((2.974963665008545) + (exp((-0.3110347986221313) + ((-3.4778538936355403) * ((x1) * (x1))))))) - (exp(exp(((x1) * (x1)) * (-0.8707305736688796)))))),saturated,237.175917,45,13,37,9,119,165,91,2,90,(0.0007810645620339 + (0.9995014071464539 * ((((-1.0057448148727417 + (-1.1833916494599492 * (x0 * x0))) * exp((-1.4533873405792972 * (x0 * x0)))) + (2.974963665008545 + exp((-0.3110347986221313 + (-3.4778538936355403 * (x1 * x1)))))) - exp(exp((-0.8707305736688796 * (x1 * x1))))))),saturated,210.973583,37,9,37,9,119,165,91,1,90,(0.0007810645620339 + (0.9995014071464539 * ((((-1.0057448148727417 + (-1.1833916494599492 * (x0 * x0))) * exp(((x0 * x0) * -1.4533873405792972))) + (2.974963665008545 + exp((-0.3110347986221313 + (-3.4778538936355403 * (x1 * x1)))))) - exp(exp(((x1 * x1) * -0.8707305736688796))))))
pagie,143,Operon,Operon,24,1,kept,13.0,9.0,egglog-baseline,(0.0049892361275852 + (0.9968150258064270 * (exp(((-0.7375680804252625) / (exp((((-7.8003888130187988) * x1) * ((-0.0912654846906662) * x1))) - 0.9434194564819336))) - (exp(((((-11.2235412597656250) * x0) * (0.0819300860166550 * x0)) - (exp(((((-56.8530616760253906) * x0) * (0.1006406396627426 * x0)) - 1.4147840738296509)) - 0.2206120193004608))) - 0.9837305545806885)))),(0.996815025806427) * (((exp((-0.7375680804252625) / ((exp((0.7119062657958111) * ((x1) * (x1)))) + (-0.9434194564819336)))) - (exp(((-0.919545700824074) * ((x0) * (x0))) - ((exp((((x0) * (x0)) * (-5.721728493860552)) + (-1.4147840738296509))) + (-0.2206120193004608))))) + (0.9887357320694095)),saturated,210.701125,41,13,35,10,76,88,58,2,91,(0.0049892361275852 + (0.996815025806427 * (exp((-0.7375680804252625 / (exp((0.7119062657958111 * (x1 * x1))) - 0.9434194564819336))) - (exp(((-0.919545700824074 * (x0 * x0)) - (exp(((-5.721728493860552 * (x0 * x0)) - 1.4147840738296509)) - 0.2206120193004608))) - 0.9837305545806885)))),saturated,185.041417,33,9,33,9,73,84,54,1,84,(0.996815025806427 * ((exp((-0.7375680804252625 / (exp((0.7119062657958111 * (x1 * x1))) + -0.9434194564819336))) - exp(((-0.919545700824074 * (x0 * x0)) - (exp((((x0 * x0) * -5.721728493860552) + -1.4147840738296509)) + -0.2206120193004608)))) + 0.9887357320694095))
pagie,143,Operon,Operon,24,1,kept,13.0,9.0,egglog-height-guard,(0.0049892361275852 + (0.9968150258064270 * (exp(((-0.7375680804252625) / (exp((((-7.8003888130187988) * x1) * ((-0.0912654846906662) * x1))) - 0.9434194564819336))) - (exp(((((-11.2235412597656250) * x0) * (0.0819300860166550 * x0)) - (exp(((((-56.8530616760253906) * x0) * (0.1006406396627426 * x0)) - 1.4147840738296509)) - 0.2206120193004608))) - 0.9837305545806885)))),(0.996815025806427) * (((exp((-0.7375680804252625) / ((exp((0.7119062657958111) * ((x1) * (x1)))) + (-0.9434194564819336)))) - (exp(((-0.919545700824074) * ((x0) * (x0))) - ((exp((((x0) * (x0)) * (-5.721728493860552)) + (-1.4147840738296509))) + (-0.2206120193004608))))) + (0.9887357320694095)),saturated,221.592000,41,13,35,10,108,155,93,2,91,(0.0049892361275852 + (0.996815025806427 * (exp((-0.7375680804252625 / (exp((0.7119062657958111 * (x1 * x1))) - 0.9434194564819336))) - (exp(((-0.919545700824074 * (x0 * x0)) - (exp(((-5.721728493860552 * (x0 * x0)) - 1.4147840738296509)) - 0.2206120193004608))) - 0.9837305545806885)))),saturated,298.738750,33,9,33,9,104,148,87,1,84,(0.996815025806427 * ((exp((-0.7375680804252625 / (exp((0.7119062657958111 * (x1 * x1))) + -0.9434194564819336))) - exp(((-0.919545700824074 * (x0 * x0)) - (exp((((x0 * x0) * -5.721728493860552) + -1.4147840738296509)) + -0.2206120193004608)))) + 0.9887357320694095))
pagie,144,Operon,Operon,25,1,kept,13.0,7.0,egglog-baseline,((-0.0000055456266637) + (1.0000027418136597 * ((((exp((((-4.2250251770019531) * x1) * (1.4258037805557251 * x1))) + exp((((-1.1716369390487671) * x0) * (5.2204809188842773 * x0)))) * 0.2746707499027252) - (-1.9792732000350952)) - ((exp((((-1.7990413904190063) * x1) * (0.5140095949172974 * x1))) + exp(((1.8088867664337158 * x0) * ((-0.5105684995651245) * x0)))) * 1.2522673606872559)))),(1.252270794171011) * (((((exp((-6.024056870312506) * ((x1) * (x1)))) + (exp((-6.11650828416407) * ((x0) * (x0))))) * (0.21933874388611657)) - ((exp(((x1) * (x1)) * (-0.9247245363287249))) + (exp(((x0) * (x0)) * (-0.9235606022212721))))) + (1.580547187093814)),saturated,223.623834,45,13,37,9,76,87,54,2,90,(-5.5456266637e-06 + (1.0000027418136597 * ((((exp((-6.024056870312506 * (x1 * x1))) + exp((-6.11650828416407 * (x0 * x0)))) * 0.2746707499027252) - -1.9792732000350952) - ((exp((-0.9247245363287249 * (x1 * x1))) + exp((-0.9235606022212721 * (x0 * x0)))) * 1.2522673606872559)))),saturated,193.760208,33,7,33,7,71,80,48,1,76,(1.252270794171011 * ((((exp((-6.024056870312506 * (x1 * x1))) + exp((-6.11650828416407 * (x0 * x0)))) * 0.21933874388611657) - (exp(((x1 * x1) * -0.9247245363287249)) + exp(((x0 * x0) * -0.9235606022212721)))) + 1.580547187093814))
pagie,144,Operon,Operon,25,1,kept,13.0,7.0,egglog-height-guard,((-0.0000055456266637) + (1.0000027418136597 * ((((exp((((-4.2250251770019531) * x1) * (1.4258037805557251 * x1))) + exp((((-1.1716369390487671) * x0) * (5.2204809188842773 * x0)))) * 0.2746707499027252) - (-1.9792732000350952)) - ((exp((((-1.7990413904190063) * x1) * (0.5140095949172974 * x1))) + exp(((1.8088867664337158 * x0) * ((-0.5105684995651245) * x0)))) * 1.2522673606872559)))),(1.252270794171011) * (((((exp((-6.024056870312506) * ((x1) * (x1)))) + (exp((-6.11650828416407) * ((x0) * (x0))))) * (0.21933874388611657)) - ((exp(((x1) * (x1)) * (-0.9247245363287249))) + (exp(((x0) * (x0)) * (-0.9235606022212721))))) + (1.580547187093814)),saturated,285.649333,45,13,37,9,108,152,87,2,90,(-5.5456266637e-06 + (1.0000027418136597 * ((((exp((-6.024056870312506 * (x1 * x1))) + exp((-6.11650828416407 * (x0 * x0)))) * 0.2746707499027252) - -1.9792732000350952) - ((exp((-0.9247245363287249 * (x1 * x1))) + exp((-0.9235606022212721 * (x0 * x0)))) * 1.2522673606872559)))),saturated,207.916708,33,7,33,7,102,142,79,1,76,(1.252270794171011 * ((((exp((-6.024056870312506 * (x1 * x1))) + exp((-6.11650828416407 * (x0 * x0)))) * 0.21933874388611657) - (exp(((x1 * x1) * -0.9247245363287249)) + exp(((x0 * x0) * -0.9235606022212721)))) + 1.580547187093814))
pagie,145,Operon,Operon,26,1,kept,12.0,8.0,egglog-baseline,((-0.0001599656243343) + (1.0001020431518555 * ((exp(((25.9337768554687500 * x1) * ((-0.1575351804494858) * x1))) - (exp(exp(exp(((17.7164573669433594 * x1) * ((-0.0314616635441780) * x1))))) * 0.1594999134540558)) - ((-1.1739871501922607) - (exp((exp((((-0.3572374880313873) * x0) * (3.2828271389007568 * x0))) * (-1.7236351966857910))) * 1.2407730817794800))))),(1.0001020431518555) * (((exp((exp((-1.1727489207421724) * ((x0) * (x0)))) * (-1.723635196685791))) * (1.24077308177948)) + (((exp((-4.085482216662968) * ((x1) * (x1)))) - ((exp(exp(exp(((x1) * (x1)) * (-0.5573892208735457))))) * (0.1594999134540558))) + (1.173827200889657))),saturated,204.733500,41,12,35,9,72,83,54,2,86,(-0.0001599656243343 + (1.0001020431518555 * (((exp((-4.085482216662968 * (x1 * x1))) - (exp(exp(exp((-0.5573892208735457 * (x1 * x1))))) * 0.1594999134540558)) - -1.1739871501922607) + (exp((exp((-1.1727489207421724 * (x0 * x0))) * -1.723635196685791)) * 1.24077308177948)))),saturated,182.759541,33,8,33,8,76,86,52,1,79,(1.0001020431518555 * ((exp((exp((-1.1727489207421724 * (x0 * x0))) * -1.723635196685791)) * 1.24077308177948) + ((exp((-4.085482216662968 * (x1 * x1))) - (exp(exp(exp(((x1 * x1) * -0.5573892208735457)))) * 0.1594999134540558)) + 1.173827200889657)))
pagie,145,Operon,Operon,26,1,kept,12.0,8.0,egglog-height-guard,((-0.0001599656243343) + (1.0001020431518555 * ((exp(((25.9337768554687500 * x1) * ((-0.1575351804494858) * x1))) - (exp(exp(exp(((17.7164573669433594 * x1) * ((-0.0314616635441780) * x1))))) * 0.1594999134540558)) - ((-1.1739871501922607) - (exp((exp((((-0.3572374880313873) * x0) * (3.2828271389007568 * x0))) * (-1.7236351966857910))) * 1.2407730817794800))))),(1.0001020431518555) * (((exp((exp((-1.1727489207421724) * ((x0) * (x0)))) * (-1.723635196685791))) * (1.24077308177948)) + (((exp((-4.085482216662968) * ((x1) * (x1)))) - ((exp(exp(exp(((x1) * (x1)) * (-0.5573892208735457))))) * (0.1594999134540558))) + (1.173827200889657))),saturated,216.927542,41,12,35,9,102,146,87,2,86,(-0.0001599656243343 + (1.0001020431518555 * (((exp((-4.085482216662968 * (x1 * x1))) - (exp(exp(exp((-0.5573892208735457 * (x1 * x1))))) * 0.1594999134540558)) - -1.1739871501922607) + (exp((exp((-1.1727489207421724 * (x0 * x0))) * -1.723635196685791)) * 1.24077308177948)))),saturated,186.579625,33,8,33,8,107,150,85,1,79,(1.0001020431518555 * ((exp((exp((-1.1727489207421724 * (x0 * x0))) * -1.723635196685791)) * 1.24077308177948) + ((exp((-4.085482216662968 * (x1 * x1))) - (exp(exp(exp(((x1 * x1) * -0.5573892208735457)))) * 0.1594999134540558)) + 1.173827200889657)))
pagie,146,Operon,Operon,27,1,kept,13.0,6.0,egglog-baseline,((-0.0639297738671303) + (1.0392827987670898 * ((1.9780735969543457 + ((exp((((-2.4385366439819336) * x1) * (2.2576689720153809 * x1))) * ((((-10.0973072052001953) * x1) * (391.6708374023437500 * x1)) * (((-0.0011133030056953) * x1) * ((-1.3449389934539795) * x1)))) - exp((((-1.7093311548233032) * x1) * (0.4650919437408447 * x1))))) - exp((((-1.2320897579193115) * x0) * (0.5889392495155334 * x0)))))),(-6.39297738671303e-2) + ((1.0392827987670898) * (((1.9780735969543457) + (((exp((-5.505408518240529) * ((x1) * (x1)))) * ((-5.921650519847204) * (((x1) * (x1)) * ((x1) * (x1))))) - (exp(((x1) * (x1)) * (-0.7949961492935529))))) - (exp((-0.7256260173647746) * ((x0) * (x0)))))),saturated,217.910583,48,13,36,7,152,161,57,2,81,(-0.0639297738671303 + (1.0392827987670898 * ((1.9780735969543457 + ((exp((-5.505408518240529 * (x1 * x1))) * (((-5.921650519847204 * (x1 * x1)) * x1) * x1)) - exp((-0.7949961492935529 * (x1 * x1))))) - exp((-0.7256260173647746 * (x0 * x0)))))),saturated,168.964166,36,7,36,7,152,161,57,1,81,(-0.0639297738671303 + (1.0392827987670898 * ((1.9780735969543457 + ((exp((-5.505408518240529 * (x1 * x1))) * (-5.921650519847204 * ((x1 * x1) * (x1 * x1)))) - exp(((x1 * x1) * -0.7949961492935529)))) - exp((-0.7256260173647746 * (x0 * x0))))))
pagie,146,Operon,Operon,27,1,kept,13.0,6.0,egglog-height-guard,((-0.0639297738671303) + (1.0392827987670898 * ((1.9780735969543457 + ((exp((((-2.4385366439819336) * x1) * (2.2576689720153809 * x1))) * ((((-10.0973072052001953) * x1) * (391.6708374023437500 * x1)) * (((-0.0011133030056953) * x1) * ((-1.3449389934539795) * x1)))) - exp((((-1.7093311548233032) * x1) * (0.4650919437408447 * x1))))) - exp((((-1.2320897579193115) * x0) * (0.5889392495155334 * x0)))))),(-6.39297738671303e-2) + ((1.0392827987670898) * (((1.9780735969543457) + (((exp((-5.505408518240529) * ((x1) * (x1)))) * ((-5.921650519847204) * (((x1) * (x1)) * ((x1) * (x1))))) - (exp(((x1) * (x1)) * (-0.7949961492935529))))) - (exp((-0.7256260173647746) * ((x0) * (x0)))))),saturated,309.210792,48,13,36,7,191,240,97,2,81,(-0.0639297738671303 + (1.0392827987670898 * ((1.9780735969543457 + ((exp((-5.505408518240529 * (x1 * x1))) * ((-5.921650519847204 * (x1 * x1)) * (x1 * x1))) - exp((-0.7949961492935529 * (x1 * x1))))) - exp((-0.7256260173647746 * (x0 * x0)))))),saturated,190.502917,36,7,36,7,191,240,97,1,81,(-0.0639297738671303 + (1.0392827987670898 * ((1.9780735969543457 + ((exp((-5.505408518240529 * (x1 * x1))) * (-5.921650519847204 * ((x1 * x1) * (x1 * x1)))) - exp(((x1 * x1) * -0.7949961492935529)))) - exp((-0.7256260173647746 * (x0 * x0))))))
pagie,147,Operon,Operon,28,1,kept,13.0,7.0,egglog-baseline,((-0.0000072608104347) + (1.0000052452087402 * (((-1.2524669170379639) * (exp((((-0.8438813686370850) * x0) * (1.0945762395858765 * x0))) + (exp((((-0.6344506740570068) * x1) * (1.4577195644378662 * x1))) + (-1.5802922248840332)))) + (0.2748360037803650 * (exp(((19.0184898376464844 * x0) * ((-0.3212499320507050) * x0))) + exp((((-0.8187244534492493) * x1) * (7.3472332954406738 * x1)))))))),(-1.252473486488384) * (((exp((-0.9248511602436906) * ((x1) * (x1)))) + ((exp((-0.9236924951393632) * ((x0) * (x0)))) + (((exp(((x0) * (x0)) * (-6.109688568050957))) + (exp(((x1) * (x1)) * (-6.015359564173792)))) * (-0.21943573921324933)))) + (-1.5802864277070767)),saturated,244.167833,45,13,37,9,86,97,56,2,90,(-7.2608104347e-06 + (1.0000052452087402 * ((-1.2524669170379639 * (exp((-0.9236924951393632 * (x0 * x0))) + (exp((-0.9248511602436906 * (x1 * x1))) + -1.5802922248840332))) + (0.274836003780365 * (exp((-6.109688568050957 * (x0 * x0))) + exp((-6.015359564173792 * (x1 * x1)))))))),saturated,165.762709,33,7,33,7,112,121,54,1,76,(-1.252473486488384 * ((exp((-0.9248511602436906 * (x1 * x1))) + (exp((-0.9236924951393632 * (x0 * x0))) + ((exp(((x0 * x0) * -6.109688568050957)) + exp(((x1 * x1) * -6.015359564173792))) * -0.21943573921324933))) + -1.5802864277070767))
pagie,147,Operon,Operon,28,1,kept,13.0,7.0,egglog-height-guard,((-0.0000072608104347) + (1.0000052452087402 * (((-1.2524669170379639) * (exp((((-0.8438813686370850) * x0) * (1.0945762395858765 * x0))) + (exp((((-0.6344506740570068) * x1) * (1.4577195644378662 * x1))) + (-1.5802922248840332)))) + (0.2748360037803650 * (exp(((19.0184898376464844 * x0) * ((-0.3212499320507050) * x0))) + exp((((-0.8187244534492493) * x1) * (7.3472332954406738 * x1)))))))),(-1.252473486488384) * (((exp((-0.9248511602436906) * ((x1) * (x1)))) + ((exp((-0.9236924951393632) * ((x0) * (x0)))) + (((exp(((x0) * (x0)) * (-6.109688568050957))) + (exp(((x1) * (x1)) * (-6.015359564173792)))) * (-0.21943573921324933)))) + (-1.5802864277070767)),saturated,214.142500,45,13,37,9,120,166,91,2,90,(-7.2608104347e-06 + (1.0000052452087402 * ((-1.2524669170379639 * (exp((-0.9236924951393632 * (x0 * x0))) + (exp((-0.9248511602436906 * (x1 * x1))) + -1.5802922248840332))) + (0.274836003780365 * (exp((-6.109688568050957 * (x0 * x0))) + exp((-6.015359564173792 * (x1 * x1)))))))),saturated,188.020167,33,7,33,7,148,194,91,1,76,(-1.252473486488384 * ((exp((-0.9248511602436906 * (x1 * x1))) + (exp((-0.9236924951393632 * (x0 * x0))) + ((exp(((x0 * x0) * -6.109688568050957)) + exp(((x1 * x1) * -6.015359564173792))) * -0.21943573921324933))) + -1.5802864277070767))
